analysis_layer,feature_class,feature,region,gene,n_patients,mean_difference,median_difference,std_difference,bootstrap_ci_low,bootstrap_ci_high,cohens_dz,positive_patient_fraction,paired_t_p_value,wilcoxon_p_value,paired_t_fdr,wilcoxon_fdr,direction,priority
spatial_deconvolution_proportion,deconvolved_cell_type,Transit_amplifying,,,8,-0.0038471181148606766,-0.00271004100541715,0.007220258883026049,-0.009100552934323396,2.9014622983696372e-05,-0.532822739071695,0.375,0.1755262288259215,0.1953125,0.5636375109606793,0.6673177083333334,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Myoblast/myocyte,,,8,-4.975567542904856e-05,-1.8741163468619492e-05,9.417092213000677e-05,-0.0001161599051007493,3.8593915500686926e-06,-0.5283549773502147,0.375,0.17871433274363002,0.25,0.5636375109606793,0.7321428571428571,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Cycling_epithelia,,,8,4.3179296846218844e-05,0.0,0.0001289585079905914,-1.1394539789289411e-05,0.00013696749765883826,0.3348309275520552,0.375,0.3751533054343655,0.625,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Secretory,,,8,-0.027674880115028673,-0.0233049059159492,0.08379384292102943,-0.08330498501242482,0.02614249272847679,-0.33027343239419815,0.25,0.38131922766687865,0.3125,0.7818038461686504,0.7536764705882353,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Immature_B,,,8,0.006966881290287682,0.00032299916965772697,0.02150702442809844,-0.005932174110966713,0.022010256673999456,0.3239351549341065,0.625,0.390020625646453,0.546875,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Keratinocyte,,,8,-1.6956789103270186e-05,0.0,5.422054188499724e-05,-5.644734970755e-05,5.576982397739441e-06,-0.3127373595644958,0.125,0.40575287407480876,1.0,0.7818038461686504,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Neuron_progenitor,,,8,1.1484409364756271e-05,0.0,4.909975781112398e-05,-1.0147244223619228e-05,4.711614340193026e-05,0.23389951145857543,0.125,0.5294154763064228,0.875,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Granulocyte,,,8,0.0025769568839121375,0.00332591394581575,0.011018125500081409,-0.0053519394030067625,0.009210895644805237,0.23388342090431782,0.75,0.5294429709577931,0.25,0.7818038461686504,0.7321428571428571,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Unconventional_T/ILC,,,8,-1.0475513287681807e-05,7.017596994329923e-06,4.73964258324023e-05,-4.439008300346068e-05,1.6040501097773473e-05,-0.2210190558402883,0.5,0.5517075614706167,1.0,0.7818038461686504,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Salivary/Submucosal_glands,,,8,-9.687895026935512e-05,-4.654129154554406e-06,0.00044942151455793405,-0.00038090570481078814,0.00019157035786031634,-0.21556366825172685,0.5,0.5613177429619803,0.640625,0.7818038461686504,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Lymphoid_stromal_cell,,,8,0.009474297040620628,-0.0086138051176182,0.043975945803663596,-0.01697817479419667,0.039116256484480104,0.2154427123164076,0.375,0.5615319403454736,0.84375,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Vascular_endothelia,,,8,-0.007092897832941638,-0.01339012786410235,0.03577608481046331,-0.029695138802260636,0.0159468249188976,-0.19825807856054734,0.375,0.592449551585058,0.4609375,0.7818038461686504,0.944921875,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Pericyte,,,8,-0.004180933959918493,-0.0040829981587009205,0.02126755592361975,-0.018174316250032036,0.009300019889679038,-0.19658742052607686,0.375,0.5955059285656047,0.640625,0.7818038461686504,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Smooth_muscle,,,8,-0.031530004142495745,-0.022638091794765898,0.16361947491455933,-0.13702767806781235,0.0716978987169159,-0.19270324733018757,0.5,0.6026457566247628,0.640625,0.7818038461686504,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,NK,,,8,2.879226261713731e-05,1.5977418497862425e-05,0.00015526132403047199,-7.138898116978108e-05,0.00012824883455081007,0.18544388177113874,0.625,0.6161154407038415,0.640625,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Cycling_endothelia,,,8,9.793159240253771e-06,0.0,5.7011339363239516e-05,-2.5230267171857446e-05,4.636010575088351e-05,0.1717756388401625,0.375,0.6419089994694918,0.84375,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Conventional_CD8,,,8,0.0014292343600598358,0.00024429098164199125,0.009520165788955924,-0.004667886455180939,0.0073737882206451185,0.15012704523673845,0.5,0.6838576205000935,0.7421875,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Cycling_T/NK,,,8,0.00011826840332675,0.0,0.000845322920258197,-0.00033128776060743754,0.0007225913607779124,0.13990914062832446,0.375,0.7040932416692391,1.0,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Treg,,,8,-0.00040948653634637294,2.1728725043658307e-05,0.0029491075206868524,-0.002456305982567761,0.0013520414514089278,-0.13885100270979703,0.625,0.7062039158598301,1.0,0.7818038461686504,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Mature_B,,,8,0.002332860788559816,1.192467305673035e-05,0.01690715152285506,-0.008637440749853143,0.012743274454466356,0.13798071102670717,0.625,0.7079419732518581,0.7421875,0.7818038461686504,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,DC,,,8,-0.0002946121345535615,-1.1609365930229938e-05,0.0022717250096207843,-0.0019242394673330678,0.0009125174357859537,-0.12968653041449796,0.375,0.7245986866928955,1.0,0.7818038461686504,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Epithelial_stem,,,8,0.00014749054747386254,-0.00016630020029745,0.0016373835628471463,-0.0006317004739553999,0.0013656392991483143,0.09007696841502441,0.125,0.8062189139395033,0.296875,0.8475634736287085,0.7536764705882353,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Mesoderm,,,8,-7.5356469000691515e-06,-2.705442077219344e-07,0.0001538354328903952,-0.00010714397846641453,9.083523458621672e-05,-0.048985118437818914,0.375,0.8937067016594727,0.9375,0.9160493692009595,1.0,adjacent_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Conventional_CD4,,,8,0.00011462526371890016,0.00022201497966675,0.0068264650150694816,-0.004325745319278099,0.004550085803304287,0.01679130611024357,0.625,0.9634469167311249,0.9453125,0.9634469167311249,1.0,fibrotic_higher,False
spatial_deconvolution_proportion,deconvolved_cell_type,Epithelial_progenitor,,,8,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,no_mean_shift,False
spatial_metabolism_score,metabolism_gene_set,hypoxia,,,8,-0.14900963736417325,-0.1803189213923152,0.3516431867301177,-0.3642330293913766,0.09009152137596345,-0.42375238021755424,0.25,0.26969966650664046,0.25,0.5807816222520604,0.6890625,adjacent_higher,False
spatial_metabolism_score,metabolism_gene_set,glycolysis,,,8,-0.16090175007021895,-0.0818909631269066,0.5455138231567539,-0.5100548280261185,0.18073954641262066,-0.294954487384243,0.375,0.43168112083362015,0.4609375,0.5807816222520604,0.69140625,adjacent_higher,False
spatial_metabolism_score,metabolism_gene_set,retinoid_vitamin_a,,,8,-0.15748592760579974,-0.179717927503393,0.5938197941120728,-0.5570465935426164,0.20139591229749432,-0.265208282322898,0.5,0.47763078810502557,0.84375,0.5807816222520604,0.9453125,adjacent_higher,False
spatial_metabolism_score,metabolism_gene_set,oxidative_phosphorylation,,,8,-0.1827298883361138,0.021579597349914437,0.8159280971008969,-0.7315573794619002,0.30495685669902733,-0.22395342063274679,0.5,0.5465796104951569,0.9453125,0.5807816222520604,0.9453125,adjacent_higher,False
