gene,Absorptive,B_plasma,Basal,Conventional_CD4,Conventional_CD8,Cycling_T/NK,Cycling_endothelia,Cycling_epithelia,DC,Enteroendocrine,Epithelial_progenitor,Epithelial_stem,Erythrocyte,Fibroblast,Glia,Granulocyte,Immature_B,Intestinal_Cajal_cell,Keratinocyte,Lymphatic_endothelia,Lymphoid_stromal_cell,Macrophage,Mature_B,Megakaryocyte/platelet,Melanocyte,Mesoderm,Mesothelium,Microfold,Monocyte,Myoblast/myocyte,Myofibroblast,NK,Neuron,Neuron_progenitor,Pericyte,Salivary/Submucosal_glands,Secretory,Smooth_muscle,Transit_amplifying,Treg,Unconventional_T/ILC,Vascular_endothelia,signature_variance
NTHL1,1.0,1.0,1.0,1.0,1.0,1.0,83.5368460775216,29.2518287276774,1.0,1.0,1.0,42.6868395726411,1.0,88.4949488540504,54.9588471337613,1.0,1.0,59.0888979768558,1.0,78.3006788683348,1.0,1.0,1.0,1.0,1.0,56.3921881396487,49.1896552088383,1.0,1.0,1.0,100.241225448375,1.0,1.0,1.0,1.0,1.0,1.0,44.9160228850693,44.0045899692792,1.0,1.0,78.0533163802283,2.565228773917434
PBX3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.2780309108209,1.0,1.0,1.0,83.2006155501122,1.0,1.0,64.4261890742635,1.0,1.0,1.0,1.0,162.2792675619,35.6808662691762,1.0,1.0,1.0,154.752550369562,1.0,132.08013828413,43.6090245868999,53.6305699843025,1.0,1.0,69.9573963252126,1.0,1.0,1.0,1.0,2.5643236554887046
CYLD,1.0,43.3512929565108,1.0,128.608807195287,92.1374255084674,80.9816972570117,1.0,1.0,70.062050709861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0594378510342,66.8720761507417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.6333037616552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.602002919685,82.7990089726134,1.0,2.563618713595412
RPS6KA3,1.0,1.0,1.0,1.0,77.7497059896495,43.3787863929696,56.7624808194276,1.0,66.9645333565317,1.0,40.9438852687927,38.9315327602202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61.5878843810481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.6201597887097,56.9423375101829,1.0,1.0,92.0933496833034,1.0,1.0,1.0,1.0,1.0,1.0,44.2112379642455,1.0,113.887076125264,86.9190883947809,2.5624425743296735
RASGRP2,1.0,1.0,1.0,77.1802759907755,1.0,45.770156447398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,222.094002088012,1.0,1.0,1.0,1.0,1.0,107.118252880611,912.231454442762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.966597615788,1.0,1.0,68.6358009551842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5624407406606573
LINC00632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.9472595299088,143.377207774801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.2946708299495,1.0,1.0,1.0,1.0,63.0474250705275,1.0,257.083075524973,157.114110537119,68.8626941804468,112.513326771466,1.0,1.0,1.0,1.0,1.0,1.0,2.5623878974502428
CD93,1.0,1.0,1.0,1.0,1.0,1.0,288.78880052793,1.0,54.3034457291912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124.713624842315,1.0,205.164967862393,1.0,1.0,1.0,1.0,135.659074344853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,468.64834295238,2.561362665672924
GPX3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,131.221766484178,1.0,1.0,1.0,446.883745163948,230.43837259589,1.0,1.0,1.0,149.173304498941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.521944276022,1.0,1.0,1.0,1.0,167.459092017353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5612966527445193
CCDC82,1.0,1.0,1.0,1.0,1.0,64.2077397099686,59.6133631513515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.1256075911509,1.0,1.0,1.0,1.0,74.0621240306122,68.666662223829,1.0,1.0,95.5715929931908,102.473669937041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.1003604214957,37.5177375546606,48.1018822656972,1.0,1.0,38.5087402276049,1.0,1.0,1.0,67.1579720147719,2.5606080909142266
PTK7,1.0,1.0,1.0,1.0,1.0,1.0,39.0686348342561,1.0,1.0,1.0,39.9346056401129,1.0,1.0,92.8207742975163,1.0,1.0,1.0,75.8288266405984,1.0,1.0,97.5240374446717,1.0,1.0,1.0,1.0,127.889480850524,92.722915099534,1.0,1.0,1.0,157.191885087177,1.0,1.0,1.0,62.9543239111973,1.0,1.0,68.1443165457213,1.0,1.0,1.0,1.0,2.56038829086913
HSD17B4,28.4890330886045,1.0,1.0,1.0,1.0,1.0,64.2091842159683,39.8735149290229,1.0,1.0,41.6851962234317,64.9908396749902,1.0,58.1460799065333,1.0,120.063733324369,1.0,69.1400174808551,27.2626980781949,1.0,1.0,63.3664676198876,1.0,1.0,1.0,1.0,51.1027762589395,49.9969346276001,1.0,1.0,1.0,1.0,1.0,48.1924714648762,43.5648638580082,28.7568786882486,1.0,1.0,45.386097270026,1.0,1.0,1.0,2.5603769655639455
PDXK,68.9637774293324,36.7462316706048,1.0,1.0,1.0,1.0,46.5396329563135,60.8393816300872,1.0,1.0,27.1178170722886,39.8273128738788,1.0,1.0,1.0,1.0,1.0,1.0,50.6440879476596,1.0,1.0,107.728385408593,1.0,1.0,1.0,1.0,30.0266528944933,108.786472101896,84.064833364387,1.0,1.0,1.0,1.0,1.0,1.0,65.8264727076974,56.6436539582185,1.0,41.531107238119,1.0,1.0,1.0,2.5602134927068443
RNPEPL1,59.4804725235782,1.0,1.0,1.0,1.0,60.5314349688555,1.0,41.2030735909728,34.395742328048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.610627739957,1.0,205.164967862393,102.915559596206,1.0,1.0,68.1436617616,62.2747160105094,1.0,1.0,71.0148693876105,1.0,1.0,1.0,29.2324187905106,1.0,1.0,59.2745471870284,1.0,1.0,1.0,2.559716804247765
MAFF,50.1395695904081,1.0,1.0,1.0,1.0,1.0,63.7439053360081,1.0,76.9975207776531,1.0,1.0,34.0499149106851,1.0,1.0,1.0,1.0,1.0,1.0,79.3115708903533,146.211052514038,1.0,1.0,1.0,1.0,1.0,1.0,45.4850096603767,35.7589239805225,1.0,1.0,1.0,130.81242893142,1.0,1.0,1.0,54.5699313326737,1.0,1.0,1.0,1.0,55.9558328422679,58.369445875909,2.5589207165367367
EPS15,1.0,1.0,1.0,1.0,1.0,57.3915139582146,30.5082797677931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.6849400115474,1.0,1.0,73.6208143882035,1.0,237.358793501632,1.0,1.0,1.0,1.0,1.0,1.0,79.5968808556177,1.0,1.0,1.0,1.0,70.2028720798669,1.0,1.0,85.2219324854035,80.51398594677,66.6830258574373,2.558199272457202
IGHA2,1.0,17766.2559753679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,362.255404957977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.557549695019428
TBPL1,1.0,1.0,1.0,1.0,1.0,42.8057718009223,53.968751216013,1.0,1.0,58.2729892858249,1.0,1.0,77.0273212470465,1.0,1.0,1.0,1.0,52.5767924462528,1.0,78.9148879883183,1.0,1.0,1.0,95.5715929931908,1.0,50.5681365523721,38.8736022557323,1.0,1.0,31.3148433486089,1.0,75.4257243612505,81.229873048433,63.6582740582957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5570726931818943
PCID2,1.0,1.0,1.0,1.0,1.0,64.7082969409137,52.0704906918384,31.8246188501379,1.0,1.0,39.4601142598202,30.1489541637652,1.0,1.0,62.10987147269,1.0,1.0,66.3795513270099,1.0,58.6038893615265,1.0,1.0,1.0,1.0,1.0,46.9902377568898,53.1736444740074,1.0,1.0,52.3373536835353,1.0,1.0,1.0,50.1646838482165,41.2160436065975,1.0,1.0,47.2688290198686,1.0,1.0,75.3647150586546,51.1505312399811,2.55675294510751
VOPP1,1.0,93.1950227798046,1.0,1.0,1.0,72.9445107458891,65.8867107741066,1.0,113.717702569354,57.0429440162791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112.374339494319,120.330723126928,1.0,1.0,1.0,1.0,1.0,42.4076368991442,1.0,1.0,1.0,30.3254627925247,1.0,1.0,1.0,1.0,1.0,42.5764212819486,1.0,1.0,79.5092870683373,2.5562872526109723
TSPAN7,1.0,1.0,1.0,1.0,1.0,1.0,189.264210934229,1.0,1.0,49.3543804902215,47.6474969888572,35.0049127357384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,212.359514020595,1.0,1.0,1.0,1.0,1.0,1.0,43.3280932127404,1.0,1.0,1.0,1.0,1.0,170.032522608298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,367.538899688416,2.5557647702429636
R3HCC1,1.0,1.0,1.0,1.0,1.0,1.0,30.6823823763431,38.9662429573044,1.0,49.0911744578863,32.6853973864224,1.0,1.0,70.6120609022548,1.0,1.0,1.0,80.6165919027117,1.0,1.0,73.0869499880165,1.0,1.0,1.0,1.0,84.220387329981,39.7337331758798,1.0,1.0,33.2910576114551,66.8305923416591,1.0,78.5562860106594,52.9747370432276,1.0,1.0,1.0,79.3452489690326,1.0,1.0,1.0,1.0,2.5556850382490666
ENOPH1,1.0,1.0,1.0,1.0,1.0,41.7611587511133,70.0220942130412,48.6897697221188,1.0,54.1446129662526,37.4912090022366,1.0,1.0,1.0,79.8269604991881,1.0,1.0,48.6783893333142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.9026545960843,22.0096773347763,1.0,1.0,66.5686533986028,1.0,1.0,90.3870210547335,116.1116644353,47.2311310472562,1.0,1.0,43.544157125964,1.0,1.0,1.0,1.0,2.553222635284564
HRAS,1.0,1.0,107.634150846373,1.0,1.0,1.0,53.124410737653,75.2196561072297,1.0,58.8262234765276,1.0,1.0,1.0,1.0,57.6621789175271,1.0,1.0,1.0,72.2322260606707,64.8480421877388,1.0,1.0,1.0,1.0,111.759907677793,1.0,36.6545587282145,1.0,1.0,32.2099570770324,1.0,1.0,104.287248044513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.6407279411742,2.5525532895156045
STAP2,117.120752072,1.0,56.8102286602044,1.0,1.0,1.0,1.0,43.1554232249468,1.0,74.9732596622843,1.0,53.5955874789154,1.0,1.0,1.0,1.0,1.0,1.0,77.2675292519585,40.4676257927921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,278.359033908132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.6349502738377,50.7481269436318,1.0,68.0477208487028,1.0,1.0,1.0,2.5521760575901826
TESC,1.0,1.0,1.0,1.0,1.0,81.0394755197191,1.0,1.0,1.0,1.0,1.0,1.0,238.858605574715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0740657817192,96.9848721575533,1.0,1.0,1.0,1.0,1.0,69.5573944259724,142.926606434197,164.410860654662,1.0,1.0,1.0,1.0,102.169658315849,2.552063957465335
UBE2K,59.9053375951329,1.0,60.0775542175922,68.9343156414865,1.0,74.788956208735,70.2360907255614,61.0935931350315,65.641615985091,68.8330998030846,50.0000979550347,48.5243650236808,1.0,51.9254508624446,1.0,1.0,1.0,85.0742921953099,68.8059001731721,97.3995516532535,1.0,57.8062712735855,1.0,205.164967862393,60.3539204536078,1.0,52.1718611519155,43.0291147352451,54.2357912711433,1.0,1.0,1.0,49.0437654302364,41.3609548919253,50.001292440096,40.5466547905914,45.1735614794357,63.15857278014,52.003852965706,72.0482166307128,61.2928320447307,82.8066148005146,2.5488417690788374
DTWD1,1.0,1.0,1.0,1.0,1.0,1.0,44.6985416910936,1.0,1.0,1.0,34.317366054105,31.2721598841803,1.0,86.6812104516054,1.0,1.0,1.0,68.2137491780324,1.0,63.4933243073557,68.9349275258229,1.0,1.0,1.0,1.0,93.9546141658287,63.7533345137181,1.0,1.0,47.8155378092027,82.5739184602597,1.0,1.0,1.0,57.8855217558315,1.0,1.0,52.8538396932754,1.0,1.0,1.0,1.0,2.5484850713669096
FAM92A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.2133674343548,70.8534668950336,1.0,1.0,60.685302441392,1.0,1.0,91.678594824172,1.0,1.0,1.0,1.0,106.261129485905,64.4249355428881,1.0,1.0,61.4972704301382,73.4693836240544,1.0,39.7802658372753,56.9140279184277,54.850775130092,1.0,1.0,51.0792088829762,1.0,1.0,1.0,1.0,2.5481228467076127
USO1,26.7161703713943,61.7566943211923,46.7574554491078,1.0,1.0,1.0,47.8670302798765,42.411229105715,41.4657326662425,55.6245997886579,59.4431842845692,34.9619084374977,1.0,75.7398046789045,56.4670640159108,1.0,1.0,61.5416738552952,35.6931266612854,76.5929206416955,55.9088634463056,45.0051654821146,1.0,1.0,1.0,1.0,68.0732204130047,37.7280554623657,1.0,71.0801300294056,62.8138551584045,1.0,1.0,53.2342003001636,68.8756575622454,59.2763017392872,59.0407001248102,50.8995874528099,30.6979362122719,1.0,1.0,42.5601004121782,2.5467215262077687
WFDC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282.189916324615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.2785613061621,1.0,1.0,1403.8623535164,312.561199516537,1.0,99.0367289671626,1.0,1.0,1.0,2.5454929576489884
TC2N,1.0,1.0,1.0,124.946538793561,92.9789546788657,60.6738321440996,1.0,33.5611189827708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.2071216738262,145.272046456683,1.0,1.0,1.0,95.5715929931908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.048798858357,1.0,1.0,1.0,80.4535490848607,72.0713343195001,1.0,1.0,1.0,1.0,1.0,2.545406462511233
ZNF131,1.0,1.0,1.0,79.4561977072814,1.0,45.4854176228663,42.5450092905937,31.9784175198245,1.0,1.0,43.9152788249548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.2899007240959,1.0,1.0,1.0,1.0,43.3836693328441,29.9160950242078,1.0,1.0,33.273988998833,1.0,1.0,49.5420165679301,53.5642186343612,48.8086889298422,1.0,1.0,63.3086392411898,46.3934646147945,97.3045200959864,1.0,57.6266132331042,2.5451682774591946
SIAH2,1.0,1.0,59.998416410176,78.3063878939461,1.0,62.1659590191093,1.0,43.9977125279114,1.0,1.0,28.0103024603067,28.449906438797,64.8586557393952,1.0,1.0,1.0,1.0,1.0,62.1983751851775,1.0,1.0,1.0,75.536466102225,1.0,1.0,1.0,42.7292552695046,1.0,1.0,1.0,1.0,95.6610574293308,40.3326743498437,1.0,1.0,1.0,1.0,41.0630329475793,1.0,1.0,82.3584511672814,1.0,2.544596156020125
C1orf56,1.0,1.0,1.0,1.0,128.327565697277,89.0626275511411,1.0,1.0,50.9264374995541,1.0,1.0,1.0,1.0,1.0,1.0,123.272432436281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.229656738,1.0,1.0,1.0,1.0,36.7128971587943,1.0,127.643057118379,1.0,58.0942812438819,1.0,1.0,1.0,1.0,1.0,1.0,144.544995602466,1.0,2.543327221113578
GGH,1.0,1.0,1.0,1.0,1.0,76.0939243291329,154.635267607049,82.1057547835188,1.0,1.0,59.8757565363493,31.2866817853732,1.0,52.598124255308,79.1541075854166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.3085524028124,1.0,1.0,76.1632597733679,1.0,1.0,1.0,78.1252371686763,1.0,1.0,1.0,1.0,63.7518878458682,1.0,1.0,1.0,2.542145356233779
LINC00667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.1969977141114,63.6567968851174,38.731048310077,1.0,1.0,58.3998469404011,1.0,1.0,1.0,1.0,1.0,77.0730196863488,1.0,1.0,1.0,1.0,51.9724049759393,54.9262902322318,44.0067663283882,1.0,61.3727651804825,70.3798928345611,1.0,61.4342082174499,59.8885065819064,1.0,1.0,1.0,88.6297590193221,1.0,1.0,1.0,1.0,2.542020789423354
RBL2,1.0,1.0,1.0,116.272730307955,173.496907386441,75.1136601922775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.8881935375528,1.0,1.0,79.8339096615555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126.701801784442,1.0,1.0,1.0,36.7110274361777,1.0,1.0,1.0,98.7405116415198,91.5030941213682,1.0,2.5410235188814716
SHC1,1.0,1.0,1.0,1.0,1.0,1.0,119.569762338519,1.0,1.0,1.0,1.0,1.0,1.0,52.9161128946685,1.0,1.0,1.0,1.0,1.0,328.683009302557,1.0,1.0,1.0,205.164967862393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.406130854513,46.76256442744,57.4204077831244,1.0,1.0,1.0,1.0,1.0,1.0,110.372323816387,2.540518876579557
CRYBG1,1.0,1.0,1.0,200.434029657316,107.044085539283,42.2356963940234,1.0,30.5489960875507,61.8877230386898,1.0,1.0,41.5302542649942,1.0,1.0,1.0,1.0,1.0,1.0,98.8545105773349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.4909692685409,1.0,1.0,1.0,89.5299435298831,1.0,1.0,1.0,1.0,1.0,1.0,61.7439971754334,71.6541456899237,1.0,1.0,2.5402828013756067
LINC01082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,173.12017038123,1.0,1.0,1.0,1.0,1.0,1.0,339.559974506462,1.0,1.0,1.0,1.0,446.557084500554,1.0,1.0,1.0,1.0,1055.22625567335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.539935753378743
DNAJC3,53.4415272932459,124.760261153914,1.0,1.0,1.0,67.7282200303762,76.0749831068423,40.9151689902001,53.6239173559924,55.1143657316104,59.1965906541054,34.5658290373736,1.0,105.714221969053,52.7965856428309,143.184109625637,1.0,44.2661742202489,23.5272806306487,172.641854500702,51.5300979158951,98.1630142451145,1.0,1.0,116.160383910929,54.4355546247635,44.389414369434,48.5915465908463,53.872317408857,34.5665219853285,62.8932104250223,1.0,1.0,1.0,77.9769862022579,81.6219736046143,70.4171810992422,39.4060608308129,43.3317492357515,1.0,105.565114959021,94.0168563556448,2.539796172385189
CDX2,119.233710350546,1.0,1.0,1.0,1.0,1.0,1.0,74.6984361617387,1.0,60.3551198159389,225.781850422831,144.53253365889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.97264303869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.3079702788491,1.0,109.930464170276,1.0,1.0,1.0,2.539566750662847
EXOSC1,1.0,1.0,40.5926312201785,1.0,1.0,58.2633018400733,42.9806318835637,30.1346107843779,1.0,1.0,36.1680052193594,1.0,1.0,1.0,1.0,1.0,1.0,56.7691241506686,26.6078520380491,1.0,1.0,1.0,1.0,205.164967862393,1.0,1.0,42.1323113177012,1.0,1.0,31.1192267288899,70.1883485333268,1.0,33.1736234698665,43.5669850454703,64.861592213643,24.9818342061301,1.0,1.0,1.0,1.0,55.7591037710096,36.3212917521981,2.536636897569439
CD248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,152.143478752867,1.0,1.0,1.0,119.688690786202,1.0,1.0,83.5562789129431,1.0,1.0,1.0,1.0,164.056326848054,1.0,1.0,1.0,1.0,141.819703377269,1.0,1.0,1.0,282.052491567103,1.0,1.0,69.2899701531501,1.0,1.0,1.0,1.0,2.536491103089848
TAOK3,91.1021617984041,1.0,1.0,65.2940948542414,90.5115838842491,93.6949772542405,1.0,1.0,155.598087783225,1.0,51.0179437248681,41.5307821822442,1.0,1.0,45.9011151297208,164.316379024108,106.051120753534,72.1611616160312,27.4656391420117,52.3995661277636,1.0,110.699272345632,103.873165966059,95.5715929931908,117.968181773315,49.8333402431145,26.5292926162145,74.885430156027,118.045505551869,37.9150294916548,1.0,109.854671091277,69.5935405714638,49.5208621081796,75.7079760746087,29.0827326957829,73.6465613549019,1.0,51.2555326921977,74.2938288976257,93.6347991711775,62.2566131688305,2.534781526066056
CTSK,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,271.129684419976,1.0,1.0,1.0,1.0,1.0,1.0,490.586725708109,1.0,1.0,1.0,218.235197888761,65.922568707748,1.0,1.0,1.0,1.0,128.336773443275,1.0,1.0,1.0,90.0544356202135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.534697849073316
RASSF7,88.3428287765478,1.0,1.0,1.0,1.0,1.0,1.0,74.8020235286514,1.0,68.4843886841318,53.1125211571234,47.2957145459817,1.0,1.0,1.0,1.0,1.0,1.0,28.2126590000588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.6245169955114,93.0234857163674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.7863154758049,112.685484709493,1.0,86.9113599343587,1.0,1.0,1.0,2.5329435649351817
KRTCAP3,40.2225501766018,1.0,115.246776087801,1.0,1.0,1.0,1.0,76.6829611743161,1.0,72.1621963354379,76.8978960572253,110.841385144859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.3113763722356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.887536688791,57.6271566493335,1.0,113.288335760166,1.0,1.0,1.0,2.5327338995405717
CD14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,239.778053388259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1157.53344391645,1.0,1.0,1.0,1.0,1.0,1.0,629.8349101268,1.0,1.0,1.0,1.0,1.0,1.0,137.053614172525,1.0,1.0,1.0,1.0,1.0,1.0,2.532195845162577
MKI67,1.0,1.0,1.0,1.0,1.0,458.431436286265,292.682332259649,115.686749719781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.3745442716958,1.0,1.0,1.0,1.0,1.0,1.0,173.047562345166,1.0,1.0,1.0,1.0,171.169420239229,1.0,1.0,1.0,2.530852564352905
FLI1,1.0,1.0,1.0,1.0,1.0,45.9798371587715,119.638475486939,1.0,58.9054069460494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.777664934903,1.0,1.0,53.780944926711,1.0,58.0914809096651,73.8067792746691,1.0,1.0,1.0,1.0,1.0,63.9792910354773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.9930064078277,1.0,142.74107286747,2.530742237754412
TM9SF1,1.0,52.9234958149972,1.0,1.0,1.0,1.0,59.0497026758547,26.1633497361163,1.0,48.8843363923488,36.7585789611638,1.0,1.0,61.0916946785176,57.3393335605457,1.0,1.0,1.0,1.0,63.3348647636849,65.9255091839642,1.0,1.0,1.0,45.7313894988811,51.2618812633868,42.4163386990416,29.0660796320726,1.0,44.5052216414985,1.0,1.0,1.0,1.0,53.2268052733551,39.2840002056184,1.0,50.7630603413895,1.0,1.0,1.0,1.0,2.5278730555557
MAP2K1,1.0,1.0,1.0,1.0,1.0,55.3793299565273,44.8745333262595,1.0,72.5777041538508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0198270129249,1.0,1.0,49.3755986131516,1.0,95.5715929931908,1.0,1.0,1.0,1.0,93.4708460501658,63.4966280255382,1.0,77.552040408616,57.0407473694061,1.0,55.6846578445543,1.0,1.0,1.0,1.0,1.0,79.6620547574299,1.0,2.5242706230837464
ENC1,1.0,1.0,1.0,1.0,1.0,1.0,30.4851841390627,51.8210572916337,1.0,1.0,69.1518678829397,95.1014411203677,1.0,1.0,1.0,1.0,1.0,104.273107229721,1.0,1.0,129.081765213895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238.493864881204,70.6568036038772,1.0,1.0,52.9400201168935,40.3076307793679,1.0,1.0,1.0,1.0,2.5240886920868957
PKN1,1.0,1.0,1.0,1.0,1.0,37.7438690221024,97.8042642386068,1.0,52.8595583710493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.2784262620923,1.0,47.2752226089486,1.0,1.0,47.5085086033995,1.0,1.0,1.0,101.327082479246,1.0,1.0,127.43622302105,53.919873209584,36.6839626103598,1.0,44.2132905220701,1.0,1.0,1.0,1.0,1.0,96.3622191687944,2.523501061871823
