donor_id,status,annotation2v2,fraction,n_cells,bile_acid_transport_mean,ecm_remodeling_mean,epithelial_repair_mean,fatty_acid_metabolism_mean,glycolysis_mean,hypoxia_mean,inflammation_mean,oxidative_phosphorylation_mean,retinoid_vitamin_a_mean,epithelial_bile_urea_transport_mean,fibrotic_amino_acid_transport_mean
143371,N,GZMK-hi CD8 T cells,imu,8,0.0,0.020753507,0.026185531,0.03112452,0.13912494,0.07423374,0.073133275,0.121440664,0.007722969,0.0,0.09425251
143371,N,Goblet cells,imu,58,0.036058273,0.011830506,0.7899558,0.16353865,0.11188141,0.10924438,0.028524073,0.17027532,0.029717417,0.07319977,0.08468567
143371,N,ILCs,imu,2,0.0,0.0,0.0,0.10053334,0.10793972,0.11058667,0.30017462,0.15304528,0.0,0.10266312,0.0
143371,N,Inflammatory fibroblasts,imu,9,0.004973031,0.38657296,0.06670748,0.0265998,0.053853676,0.08553815,0.0037946398,0.030273318,0.019050721,0.0,0.2397992
143371,N,Intraepithelial Tgd,imu,10,0.0,0.0,0.010240711,0.022322545,0.13514522,0.052137513,0.09916985,0.16065447,0.0,0.028957542,0.09668903
143371,N,LP-associated NK-Tgd,imu,17,0.0,0.0,0.005546813,0.07190072,0.1676232,0.115787216,0.11827281,0.1282426,0.0,0.012070261,0.071108416
143371,N,Lymphatic endothelium,imu,43,0.006527918,0.10081552,0.22311538,0.09781038,0.14849381,0.12013586,0.0402711,0.17029203,0.14067118,0.010101833,0.12335122
143371,N,Lyve1 macrophage,imu,7,0.0,0.00827924,0.0,0.050636142,0.0923285,0.08091242,0.47832507,0.048317347,0.04403507,0.0,0.24420002
143371,N,M2-like macrophage,imu,56,0.014199244,0.0357951,0.023492228,0.11893417,0.17749344,0.16412236,0.17571512,0.17017843,0.02588083,0.035099767,0.24080637
143371,N,Mast cells,imu,53,0.0068772887,0.030727265,0.046207312,0.048285287,0.098279774,0.05212283,0.14206015,0.16010131,0.010597122,0.019577315,0.071832485
143371,N,Mito-hi endothelium,imu,1,0.0,0.15086734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143371,N,Monocyte-HSP-hi,imu,1,0.0,0.0,0.0,0.0,0.0,0.0,0.30160403,0.0,0.0,0.0,0.3351156
143371,N,Monocyte-IL1B-hi,imu,2,0.046398565,0.0,0.046398565,0.068875946,0.0,0.0,0.08005118,0.0,0.11917237,0.08506404,0.44172207
143371,N,Myofibroblasts,imu,12,0.0052933004,1.0198234,0.04529479,0.047711164,0.15353003,0.11584871,0.008007906,0.14825885,0.068062305,0.0,0.09954909
143371,N,NAMPThi-Neutrophils,imu,23,0.0046680234,0.10506347,0.029943824,0.11902125,0.20136583,0.16190374,0.2454649,0.22455142,0.030453365,0.0,0.13226333
143371,N,PLGC2-hi T cells,imu,4,0.0,0.0,0.01866877,0.11250307,0.042758085,0.07937287,0.06037533,0.0452594,0.0,0.06383595,0.0
143371,N,Paneth cells,imu,16,0.01432882,0.0017159111,0.95463544,0.05127339,0.051458035,0.03850342,0.011009627,0.07905198,0.007381224,0.037691396,0.04009926
143371,N,Pericytes,imu,5,0.0,0.6150098,0.04719289,0.12104863,0.15025309,0.10113605,0.06426766,0.1540478,0.105108455,0.0,0.16182746
143371,N,Plasma cells-IgA,imu,875,0.0019702467,0.011805484,0.01600242,0.036542956,0.044949338,0.027857976,0.05389168,0.094046734,0.0032260776,0.006618846,0.06410825
143371,N,Plasma cells-IgG,imu,29,0.0,0.010637454,0.026327686,0.044247955,0.07637643,0.029569104,0.037103213,0.13315742,0.0014801051,0.0044379313,0.07068461
143371,N,Regulatory T cells,imu,10,0.0,0.0,0.0,0.0,0.01076006,0.06243348,0.0,0.048236534,0.0,0.0,0.056910165
143371,N,SIP syncytium fibroblast,imu,4,0.0,0.75641525,0.0,0.07749462,0.1537089,0.13302247,0.123303115,0.111816406,0.039130986,0.0,0.17552929
143371,N,Stem-like cells-OLFM4-hi,imu,544,0.061986066,0.005460106,0.73322994,0.35239196,0.3331776,0.20337169,0.021645451,0.50526965,0.06755734,0.13110688,0.044407785
143371,N,Telocyte,imu,30,0.004413304,1.1534675,0.015539493,0.054169133,0.17151251,0.15314181,0.04341147,0.16554646,0.074955784,0.012153081,0.09651022
143371,N,Tissue fibroblast,imu,102,0.0048487345,0.67976165,0.0064161634,0.049278572,0.11496892,0.1044886,0.059735797,0.14914793,0.046379138,0.002987255,0.07375126
143371,N,Tissue macrophage,imu,43,0.008818928,0.05164394,0.039835762,0.08072709,0.14531463,0.091511756,0.09816522,0.1323506,0.004381569,0.022902153,0.11486098
143371,N,Tissue macrophage-KRT-hi,imu,3,0.01659992,0.03419374,0.391529,0.23782332,0.28064203,0.18124855,0.23569791,0.26128432,0.0,0.06086637,0.067240864
143371,N,Trophocyte,imu,171,0.008795217,0.83171856,0.01075259,0.052049603,0.16020423,0.12575588,0.071094394,0.1626351,0.1100888,0.00495602,0.22173086
143371,N,Tuft cells,imu,11,0.029010864,0.009695996,0.34051573,0.06468041,0.0753765,0.06479304,0.066336066,0.07560296,0.007992097,0.053186584,0.040901728
143371,N,Venous endothelium,imu,39,0.0025219156,0.09019795,0.017773813,0.13223638,0.15436748,0.16192086,0.07621306,0.14814414,0.05843383,0.025062893,0.061965503
144119,F,Arterial endothelium,imu,103,0.0036484054,0.12045278,0.08827019,0.04888986,0.20757866,0.17797914,0.16101657,0.19453973,0.01931431,0.030877896,0.082554616
144119,F,B cells,epi,2,0.0,0.0,0.23407286,0.20314589,0.0,0.060626157,0.0,0.20382148,0.055114686,0.0,0.0
144119,F,B cells,imu,615,0.00077935786,0.0045652627,0.01122355,0.0216492,0.080042556,0.06351432,0.032413945,0.1450176,0.0024233186,0.005527891,0.029417615
144119,F,CCR7hi CD4 T cells,imu,1122,0.0008190287,0.0037552281,0.003060433,0.016014459,0.073176235,0.0567817,0.03384444,0.12340699,0.0019963412,0.004280057,0.027824873
144119,F,CD4 T cells,imu,308,0.0021782604,0.008133275,0.008987384,0.023303844,0.10767262,0.08066928,0.10317558,0.107516125,0.002272046,0.01868828,0.100939624
144119,F,CD63+CD81+ macrophage,imu,24,0.008164302,0.05226931,0.041355107,0.092232645,0.21439089,0.23595016,0.36102387,0.17124234,0.031792488,0.010374972,0.2110645
144119,F,CD8 intraepithelial cells,epi,11,0.02526381,0.010632187,0.22631498,0.06919006,0.085094996,0.04714956,0.025044994,0.12885709,0.0,0.024433106,0.05586164
144119,F,CD8 intraepithelial cells,imu,27,0.0033496572,0.013329438,0.19215077,0.03189163,0.10988363,0.072571196,0.059445452,0.13004106,0.0,0.03363883,0.018226704
144119,F,CXCR6-hi CD4 T cells,epi,1,0.0,0.0,0.13649078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144119,F,CXCR6-hi CD4 T cells,imu,22,0.0,0.0048091477,0.009486842,0.041723453,0.15763928,0.08016482,0.11497206,0.17834403,0.0,0.012446975,0.113425806
144119,F,Colonocytes-CAECAM-hi,epi,4,0.022398686,0.041798215,0.8043917,0.188437,0.48507002,0.3154092,0.18590412,0.28427783,0.04102639,0.09469589,0.022771658
144119,F,Colonocytes-CAECAM-hi,imu,1,0.014145754,0.1510061,0.5497243,0.08698449,0.43986392,0.23188874,0.5305078,0.27044633,0.073832095,0.025933882,0.03545919
144119,F,Colonocytes-LGALS4-hi,epi,623,0.07081349,0.016443126,1.2468185,0.26735935,0.32999304,0.16936243,0.01483462,0.51492465,0.042026073,0.05095606,0.024631467
144119,F,Colonocytes-LGALS4-hi,imu,24,0.03847068,0.015837247,0.9237929,0.16680615,0.3337244,0.15734018,0.03860518,0.46451464,0.04044307,0.042948425,0.057187125
144119,F,Contractile pericytes,imu,70,0.0014667243,0.5161593,0.08769455,0.05803572,0.14227398,0.10205001,0.11068828,0.18708102,0.011377711,0.0011853712,0.047022976
144119,F,Cycling B cells,imu,3,0.0,0.0,0.0105773555,0.111474074,0.37399033,0.17742813,0.0,0.2583092,0.0,0.0,0.0
144119,F,Cycling T cells,epi,2,0.0,0.054849222,0.28907567,0.0,0.24011359,0.13163814,0.0,0.09813513,0.0,0.0,0.2583942
144119,F,Cycling T cells,imu,19,0.0,0.028744176,0.13250662,0.025915911,0.30369097,0.17614757,0.04369716,0.24872483,0.0,0.014701967,0.07705023
144119,F,Cycling myeloid,imu,7,0.0015654139,0.049884625,0.10227968,0.06778421,0.3453749,0.22708021,0.17772873,0.31385642,0.008778843,0.0,0.17587987
144119,F,Dendritic cell - CCR7-hi,imu,21,0.0,0.007111795,0.09111636,0.056355033,0.16265054,0.12821503,0.1667863,0.12810925,0.00464627,0.0,0.067249544
144119,F,Dendritic cell - cDC1,imu,16,0.0,0.045448966,0.071196735,0.03895548,0.23598269,0.14327562,0.060511645,0.27350312,0.0017017232,0.0055723228,0.054963708
144119,F,Dendritic cell - cDC2,epi,1,0.0458822,0.0,0.26693988,0.0917644,0.27569124,0.10883889,0.05047042,0.3811658,0.0,0.08411737,0.08411737
144119,F,Dendritic cell - cDC2,imu,63,0.0013513889,0.069301814,0.03429786,0.07249626,0.21601631,0.1855757,0.15525231,0.26308173,0.009829167,0.0022041048,0.12012626
144119,F,Enteric glia,imu,9,0.012201621,0.21498342,0.11398211,0.026240166,0.08967319,0.100571685,0.12663299,0.1873848,0.112644844,0.0,0.05848836
144119,F,Enterocyte-ANPEP-hi,epi,760,0.27094004,0.007645488,0.5482257,0.5723152,0.3104708,0.1973933,0.043013707,0.33859426,0.041141775,0.36952904,0.029364455
144119,F,Enterocyte-ANPEP-hi,imu,15,0.29472175,0.007303022,0.6029202,0.44696027,0.24104056,0.15698303,0.058353227,0.30584714,0.057044044,0.2897466,0.066144355
144119,F,Enterocyte-FABP-hi,epi,85,0.22295487,0.005628799,0.97645855,0.44713843,0.24143778,0.1478011,0.021698453,0.2982944,0.025637172,0.19718857,0.032060537
144119,F,Enterocyte-FABP-hi,imu,1,0.0,0.0,0.0,0.0,0.0,0.15064083,0.15064083,0.11587756,0.0,0.0,0.0
144119,F,Enterocyte-mito-hi,epi,785,0.16006424,0.0074438136,0.8081156,0.33770305,0.20569079,0.1278339,0.016862927,0.28120738,0.03488876,0.18913567,0.035547547
144119,F,Enterocyte-mito-hi,imu,126,0.032496586,0.023469964,0.6558315,0.10869816,0.1670407,0.117240414,0.069700986,0.20155345,0.021662297,0.059788425,0.057567067
144119,F,Enteroendocrine cells,imu,11,0.0112994155,0.0110102035,0.4102501,0.07405903,0.1279937,0.08289779,0.016820187,0.22852229,0.035174377,0.05199249,0.1011838
144119,F,Follicular helper T cells,imu,82,0.0,0.0065963124,0.0041167387,0.021368224,0.1086861,0.062543884,0.047082048,0.111822,0.0012986449,0.0045512314,0.03220196
144119,F,GZMB-hi B cell,imu,22,0.0,0.003289115,0.07586905,0.074241765,0.13347405,0.11065056,0.030801294,0.24597827,0.015487578,0.0036299652,0.1922928
144119,F,GZMK-hi CD8 T cells,imu,144,0.0,0.0077339346,0.0036896947,0.03206372,0.095650606,0.063123904,0.061901152,0.10304869,0.0016286961,0.008474535,0.061730266
144119,F,Goblet cells,epi,352,0.04519013,0.026270097,1.1808912,0.15980493,0.15643466,0.094650276,0.009808392,0.24277715,0.03040901,0.05744615,0.060197894
144119,F,Goblet cells,imu,189,0.018942323,0.03758351,1.3737054,0.102539964,0.17472304,0.107733935,0.03047575,0.24360608,0.039117362,0.03753313,0.08519532
144119,F,Goblet cells-DEF-hi,imu,1,0.0,0.27145103,1.1518064,0.12285803,0.136141,0.13514383,0.0,0.103956796,0.0,0.0,0.0
144119,F,ILCs,imu,3,0.0,0.0248449,0.080651216,0.05304891,0.21080665,0.10841621,0.044240307,0.23225673,0.0,0.0,0.073153734
144119,F,Inflammatory fibroblasts,imu,66,0.0063109687,0.5306968,0.059057575,0.038708802,0.15605637,0.15215896,0.13363266,0.15140653,0.08867872,0.010664017,0.08728177
144119,F,Intraepithelial Tgd,epi,1,0.0,0.0,0.30275297,0.10091766,0.2745278,0.27332947,0.0,0.25617558,0.0,0.0,0.0
144119,F,Intraepithelial Tgd,imu,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27003345
144119,F,LP-associated NK-Tgd,imu,37,0.0023334536,0.0044802213,0.008017825,0.035630133,0.11759366,0.09284746,0.08737629,0.12831815,0.0056839553,0.02643664,0.15160632
144119,F,Lymphatic endothelium,imu,60,0.0034473485,0.18560305,0.24827872,0.08644816,0.20400354,0.13981573,0.08039001,0.26004905,0.094508,0.0,0.10605979
144119,F,Lyve1 macrophage,imu,44,0.007049452,0.024833506,0.026044058,0.0837981,0.14529051,0.15409468,0.5220795,0.19019817,0.031222487,0.010114609,0.26053423
144119,F,M2-like macrophage,imu,34,0.0060186423,0.03504561,0.032259367,0.08966155,0.19109906,0.18072803,0.30029398,0.2543969,0.039043933,0.010618247,0.28701016
144119,F,M2-like macrophage-A2M-hi,imu,1,0.0,0.0,0.0,0.18162307,0.13450034,0.1483434,0.19924444,0.17558274,0.036324613,0.0,0.24837825
144119,F,Mast cells,imu,36,0.0,0.06120066,0.069450475,0.02096431,0.08117737,0.0792395,0.19037728,0.15399088,0.008647244,0.0,0.0424686
144119,F,Mito-hi endothelium,imu,9,0.0,0.03783014,0.03668365,0.06639394,0.05833223,0.0716322,0.02982629,0.047564372,0.0,0.0,0.03853802
144119,F,Monocyte,imu,37,0.003112526,0.056822944,0.022076271,0.040906288,0.22563548,0.29819292,0.5115295,0.0985759,0.010722985,0.0057062972,0.16545987
144119,F,Monocyte-FPR1-hi,imu,6,0.0,0.05848627,0.073915266,0.073432736,0.1754585,0.17966199,0.24136634,0.16986018,0.04162687,0.0,0.23550649
144119,F,Monocyte-HSP-hi,imu,4,0.0,0.03770659,0.13398808,0.018706165,0.122728236,0.21977134,0.32570133,0.043427423,0.018706165,0.0,0.19736628
144119,F,Monocyte-IL1B-hi,imu,23,0.0027569905,0.05820653,0.03989141,0.06774208,0.17120561,0.16211137,0.3873138,0.2249035,0.017600736,0.0051903795,0.15048844
144119,F,Myofibroblasts,imu,55,0.0019924594,0.9958476,0.055244286,0.045178518,0.15506205,0.12718314,0.04719687,0.20758283,0.056824505,0.0,0.06145315
144119,F,NAMPThi-Neutrophils,imu,130,0.004225554,0.08418376,0.019227417,0.08922187,0.19159469,0.24121101,0.49315244,0.2179502,0.024644978,0.0050050262,0.102529004
144119,F,Neutrophils,imu,2,0.0,0.0,0.26691556,0.0,0.049156,0.07011921,0.35565102,0.0,0.0,0.0,0.0
144119,F,PLGC2-hi T cells,epi,2,0.0,0.0,0.3317914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144119,F,PLGC2-hi T cells,imu,19,0.0,0.0076779174,0.0079439245,0.005508443,0.037448157,0.028064335,0.033860214,0.03397405,0.0,0.0,0.032133814
144119,F,Paneth cells,imu,21,0.0002813267,0.020957198,1.0544143,0.029496562,0.0708446,0.026554849,0.014654894,0.07534458,0.015954006,0.03241192,0.05783003
144119,F,Pericytes,imu,11,0.0,0.747099,0.10774171,0.07105231,0.14404686,0.07879749,0.14330989,0.16543414,0.06168375,0.0,0.14217186
144119,F,Plasma cells-IgA,imu,294,0.0005627656,0.014255066,0.05584394,0.020919953,0.043885373,0.032467183,0.039039765,0.10394074,0.0016084885,0.0014171494,0.0778079
144119,F,Plasma cells-IgG,imu,177,0.0009239422,0.02003123,0.06685727,0.023604725,0.05497961,0.03333351,0.035336934,0.11487795,0.00089086127,0.0012001366,0.067994244
144119,F,Regulatory T cells,imu,85,0.001903307,0.015321297,0.010867214,0.02043542,0.11457004,0.08275556,0.06703575,0.124942385,0.0010057995,0.003489396,0.06225974
144119,F,SIP syncytium fibroblast,imu,21,0.002899701,0.34078366,0.015338225,0.04413692,0.16207479,0.10667014,0.14430861,0.1760053,0.043751713,0.0053161182,0.05835286
144119,F,Stem-like cells-OLFM4-hi,epi,381,0.0676617,0.011157749,1.0171685,0.24554203,0.31708205,0.17774034,0.01206967,0.52565306,0.04977925,0.07493498,0.032664362
144119,F,Stem-like cells-OLFM4-hi,imu,559,0.03574985,0.0176309,0.99549216,0.16473538,0.3019648,0.1834076,0.030852977,0.4516746,0.044644296,0.0651446,0.055824094
144119,F,Telocyte,imu,42,0.007686344,1.1447935,0.06791482,0.0498816,0.20657928,0.15648948,0.051891208,0.23629406,0.06087335,0.017700177,0.06353565
144119,F,Tissue fibroblast,imu,412,0.007138901,0.5641895,0.011865119,0.04764815,0.13873653,0.119907714,0.13756701,0.1943214,0.05249113,0.0028123965,0.06998589
144119,F,Tissue macrophage,epi,2,0.0,0.057604574,0.24024484,0.0,0.09583817,0.13009588,0.29630053,0.10321033,0.0,0.0,0.0
144119,F,Tissue macrophage,imu,31,0.009106313,0.03382475,0.05812114,0.05177723,0.114491604,0.09170405,0.12050629,0.09256689,0.0070173102,0.008682705,0.12841776
144119,F,Tissue macrophage-KRT-hi,imu,3,0.042473834,0.1109006,0.3390746,0.12911023,0.283943,0.20546794,0.12645797,0.36800933,0.044990048,0.07286889,0.13730115
144119,F,Trophocyte,imu,180,0.00970045,1.3084372,0.017906977,0.059211466,0.17306274,0.14034893,0.099680424,0.21136907,0.071840495,0.0040953024,0.11544202
144119,F,Trophocyte-TGFBI hi,imu,3,0.0,1.1657805,0.0,0.03741533,0.18082644,0.16493261,0.15861687,0.24695008,0.06150529,0.020549616,0.17374043
144119,F,Tuft cells,imu,2,0.0,0.0715193,0.5980047,0.10932,0.10033488,0.13140428,0.020121025,0.14301017,0.049659718,0.0,0.0
144119,F,Venous endothelium,imu,59,0.0017475326,0.15035452,0.049151883,0.06483292,0.19952893,0.16093996,0.10330011,0.2050793,0.037032746,0.009254737,0.059432458
144119,N,Arterial endothelium,imu,27,0.0059783603,0.15418948,0.06514154,0.07388185,0.23274644,0.19027017,0.19263107,0.21545042,0.036581356,0.02241193,0.061775487
144119,N,B cells,epi,39,0.022215698,0.0051860656,0.15286209,0.03646826,0.09078266,0.067450255,0.013252439,0.12827684,0.0027190016,0.015231484,0.020105569
144119,N,B cells,imu,612,0.0007912779,0.0033372648,0.039913666,0.028520236,0.12196774,0.07730436,0.018932214,0.18334988,0.0032650551,0.0059718876,0.031865347
144119,N,CCR7hi CD4 T cells,epi,29,0.0,0.0,0.1036262,0.005744164,0.032836463,0.031083498,0.05447244,0.08243373,0.0,0.0,0.027081218
144119,N,CCR7hi CD4 T cells,imu,921,0.0018638686,0.0040538656,0.03789704,0.016829716,0.09487688,0.061647367,0.021679204,0.13758615,0.0010077043,0.006314394,0.021941748
144119,N,CD4 T cells,epi,2,0.0,0.0,0.2834903,0.0,0.0,0.0,0.17876855,0.050175022,0.0,0.0,0.14362061
144119,N,CD4 T cells,imu,506,0.0011228946,0.008886436,0.047220804,0.023132091,0.12933512,0.08796702,0.08719856,0.14225629,0.002231792,0.027405148,0.07579808
144119,N,CD63+CD81+ macrophage,imu,7,0.028461719,0.028412303,0.05153312,0.08464979,0.24277711,0.16703776,0.16079907,0.30855528,0.035168607,0.015725093,0.20319816
144119,N,CD69+ CD4 T cells,imu,17,0.0,0.015079011,0.06801426,0.0421174,0.14621755,0.11655134,0.08753456,0.17666678,0.0026056797,0.026752364,0.13544545
144119,N,CD8 intraepithelial cells,epi,445,0.012308685,0.0048790653,0.17779759,0.023340268,0.09373955,0.042355064,0.025288995,0.10818463,0.0014843792,0.010132852,0.028117625
144119,N,CD8 intraepithelial cells,imu,35,0.055731148,0.0022603953,0.18842189,0.07523055,0.15236904,0.084219016,0.042907935,0.17671558,0.004519356,0.0339307,0.027172282
144119,N,CXCR6-hi CD4 T cells,epi,3,0.0,0.0,0.106498,0.0,0.0,0.0568752,0.0,0.0,0.0,0.0,0.0
144119,N,CXCR6-hi CD4 T cells,imu,8,0.0,0.007845128,0.048052043,0.018466763,0.13359505,0.11667103,0.07557301,0.15670258,0.0,0.0,0.022141978
144119,N,Colonocytes-LGALS4-hi,epi,139,0.10975787,0.00022572327,0.7226894,0.25631464,0.22512695,0.09502543,0.015517048,0.38550076,0.029282937,0.035360537,0.013244219
144119,N,Colonocytes-LGALS4-hi,imu,27,0.05236605,0.012992899,0.8044299,0.23378351,0.26348698,0.12266325,0.036058217,0.40870857,0.017101072,0.0815751,0.018975185
144119,N,Contractile pericytes,imu,7,0.0086658355,0.53165185,0.07195469,0.08962519,0.17343937,0.10843475,0.1409194,0.24977069,0.009405246,0.0,0.045256853
144119,N,Cycling B cells,imu,67,0.0019096321,0.0039834864,0.085442394,0.048521876,0.3275747,0.15859114,0.012064407,0.28536877,0.0036936693,0.0021277487,0.03147014
144119,N,Cycling T cells,epi,1,0.0,0.089046255,0.19428273,0.09714136,0.19040804,0.106855504,0.0,0.121019945,0.0,0.0,0.0
144119,N,Cycling T cells,imu,17,0.006792564,0.007052513,0.097778216,0.049636506,0.34656602,0.18560116,0.05571236,0.297772,0.0015405829,0.01046887,0.048547365
144119,N,Cycling myeloid,epi,1,0.0,0.0,0.24523944,0.068839066,0.35757786,0.38808084,0.07572297,0.3796773,0.068839066,0.0,0.12620495
144119,N,Cycling myeloid,imu,4,0.0021352118,0.020817656,0.13222307,0.0941482,0.28794813,0.18904375,0.1518606,0.32777232,0.030603549,0.0,0.17822853
144119,N,Dendritic cell - CCR7-hi,epi,1,0.0,0.0,0.13223016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144119,N,Dendritic cell - CCR7-hi,imu,1,0.0,0.0,0.09918188,0.09918188,0.2701642,0.109100066,0.0,0.2517694,0.0,0.0,0.0
144119,N,Dendritic cell - cDC1,imu,6,0.0,0.05089582,0.036872286,0.07929065,0.2849471,0.13864793,0.029015942,0.3015814,0.0,0.0035982674,0.048788983
144119,N,Dendritic cell - cDC2,epi,10,0.03766617,0.032662176,0.14680313,0.047903337,0.16835427,0.07149911,0.04578384,0.17793794,0.037129745,0.030278582,0.12189303
144119,N,Dendritic cell - cDC2,imu,63,0.0063005523,0.04546278,0.048307013,0.07948383,0.24787258,0.16793245,0.12953727,0.28418115,0.006312421,0.014409991,0.119275585
144119,N,Enteric glia,imu,2,0.03879865,0.24510975,0.0775973,0.0,0.16286401,0.08535703,0.08896765,0.19355729,0.1823816,0.0,0.07113086
144119,N,Enterocyte-ANPEP-hi,epi,6731,0.33734173,0.0011590803,0.43711728,0.46009824,0.21214445,0.14467622,0.025921088,0.24221563,0.023206385,0.31188783,0.03266501
144119,N,Enterocyte-ANPEP-hi,imu,375,0.39477807,0.0027791297,0.5070295,0.5221358,0.28796306,0.21450728,0.06460319,0.31351653,0.045575242,0.37851152,0.06707923
144119,N,Enterocyte-FABP-hi,epi,802,0.3349295,0.0014114332,0.6632046,0.42251638,0.20213442,0.1255959,0.019356554,0.25115773,0.02509159,0.22493285,0.021533923
144119,N,Enterocyte-FABP-hi,imu,10,0.449408,0.0,0.6631463,0.5047754,0.2732751,0.12908562,0.017155549,0.36937684,0.02978059,0.31764013,0.083438665
144119,N,Enterocyte-mito-hi,epi,354,0.17839482,0.002708359,0.40805545,0.25429827,0.13091692,0.09035798,0.022753492,0.15831181,0.018900406,0.17793581,0.031011207
144119,N,Enterocyte-mito-hi,imu,281,0.17355706,0.0033647306,0.5258902,0.26593268,0.17110337,0.1294937,0.041617695,0.20240057,0.019330079,0.11918346,0.066042654
144119,N,Enteroendocrine cells,epi,29,0.07909957,0.017707204,0.2853232,0.13049358,0.13799842,0.084163934,0.010558449,0.2557716,0.040733065,0.051112257,0.021129506
144119,N,Enteroendocrine cells,imu,15,0.05910234,0.01214321,0.33421442,0.1540587,0.15927322,0.12863623,0.016257796,0.21682264,0.03874804,0.07014107,0.11638853
144119,N,Follicular helper T cells,imu,98,0.001962594,0.0077071805,0.061794914,0.029303836,0.15893242,0.08966366,0.04132466,0.18694669,0.0019378604,0.0059236553,0.033603266
144119,N,GZMB-hi B cell,epi,1,0.0,0.0,0.0,0.0,0.32912725,0.11519454,0.0,0.088611186,0.0,0.0,0.0
144119,N,GZMB-hi B cell,imu,17,0.0014876508,0.0,0.045318943,0.08584387,0.121668465,0.13042915,0.032638416,0.27884182,0.018378584,0.0030967724,0.14748645
144119,N,GZMK-hi CD8 T cells,imu,83,0.00074309297,0.009257353,0.052305415,0.024821276,0.13242322,0.076228455,0.051384438,0.18015131,0.0031249058,0.015529683,0.06989715
144119,N,Goblet cells,epi,540,0.03946479,0.0070756725,1.3038427,0.08731541,0.09471821,0.06322487,0.010899911,0.12601243,0.0188739,0.06451958,0.06489747
144119,N,Goblet cells,imu,155,0.069621705,0.0122747235,1.207395,0.16319817,0.18022273,0.1391501,0.038729705,0.23446949,0.028594347,0.071291246,0.11071156
144119,N,ILCs,imu,36,0.007641045,0.02101982,0.0675471,0.032250065,0.13728824,0.14921981,0.13853058,0.178463,0.0,0.05378669,0.05099279
144119,N,Inflammatory fibroblasts,imu,4,0.037201542,0.3408066,0.089106396,0.019984057,0.12214626,0.18055409,0.021982461,0.0,0.05830516,0.0,0.17482038
144119,N,Intraepithelial Tgd,epi,47,0.0,0.0,0.14224406,0.0022046918,0.112009436,0.04563393,0.028361129,0.15086369,0.002829187,0.0,0.016337339
144119,N,Intraepithelial Tgd,imu,1,0.0,0.0,0.050691064,0.0,0.19068821,0.05576017,0.091346994,0.04289244,0.0,0.0,0.18586724
144119,N,LP-associated NK-Tgd,epi,1,0.0,0.0,0.24593948,0.0,0.12372893,0.1732205,0.0,0.0,0.0,0.0,0.0
144119,N,LP-associated NK-Tgd,imu,35,0.0,0.0075850794,0.06679733,0.04536224,0.18450524,0.16855991,0.15745758,0.1660072,0.004564487,0.04223404,0.09378682
144119,N,Lymphatic endothelium,epi,1,0.0,0.3466599,0.0,0.33542174,0.09904569,0.0,0.13866396,0.0,0.0,0.0,0.0
144119,N,Lymphatic endothelium,imu,2,0.0,0.16768786,0.18404558,0.018426748,0.14555821,0.060808264,0.06607706,0.3166771,0.28711677,0.0,0.19165817
144119,N,Lyve1 macrophage,imu,14,0.0,0.058197934,0.04425874,0.14450517,0.15135358,0.18137561,0.3863419,0.22309771,0.053510938,0.0,0.20556247
144119,N,M2-like macrophage,imu,35,0.009420514,0.024988648,0.049773593,0.10016032,0.19382745,0.16707063,0.19653198,0.26687703,0.030885965,0.008600281,0.2169524
144119,N,M2-like macrophage-A2M-hi,imu,1,0.01061424,0.00972972,0.09466341,0.113881044,0.15932238,0.19095273,0.3406492,0.27525976,0.0,0.123507895,0.24117386
144119,N,Mast cells,imu,31,0.0008649777,0.034126606,0.04838372,0.04573496,0.092089064,0.03901254,0.17576005,0.20182844,0.0050337818,0.0,0.024546169
144119,N,Mito-hi endothelium,imu,1,0.0,0.17251572,0.0,0.094099484,0.07393531,0.103509426,0.0,0.07962264,0.0,0.0,0.0
144119,N,Monocyte-HSP-hi,imu,1,0.0,0.0,0.0,0.10183999,0.27684397,0.11202399,0.22404797,0.0,0.10183999,0.0,0.18670665
144119,N,Monocyte-IL1B-hi,imu,1,0.0,0.0,0.0,0.0,0.0,0.054709036,0.14458013,0.0,0.0,0.0,0.3647269
144119,N,Myofibroblasts,imu,5,0.029775187,0.5954267,0.12422854,0.051740628,0.2097607,0.25936982,0.08426869,0.2729722,0.049713954,0.019346587,0.10522358
144119,N,NAMPThi-Neutrophils,imu,10,0.0025254267,0.04289065,0.06921452,0.08832349,0.2222424,0.23215933,0.36385068,0.22886252,0.03993705,0.0046299486,0.12339841
144119,N,PLGC2-hi T cells,epi,63,0.0072223656,0.002346507,0.12709633,0.016951593,0.019098822,0.018831674,0.005445993,0.007896735,0.0,0.020654349,0.032873407
144119,N,PLGC2-hi T cells,imu,37,0.0,0.0029899136,0.05410552,0.023623412,0.052330557,0.04368753,0.02818962,0.048856772,0.0,0.0,0.02809544
