annotation2v2,fraction,feature,normal_mean,fibrotic_mean,fibrotic_minus_normal,inflamed_mean,inflamed_minus_normal
Goblet cells-DEF-hi,imu,fibrotic_amino_acid_transport_mean,0.04383561760187149,0.0,-0.04383561760187149,,
ILCs,epi,bile_acid_transport_mean,0.0,0.0007500323699787259,0.0007500323699787259,0.0,0.0
ILCs,epi,ecm_remodeling_mean,0.018939929082989693,0.031080462038517,0.012140532955527306,0.05533406883478165,0.036394139751791954
ILCs,epi,epithelial_repair_mean,0.0,0.026598453521728516,0.026598453521728516,0.046652019023895264,0.046652019023895264
ILCs,epi,fatty_acid_metabolism_mean,0.04542146995663643,0.03632011637091637,-0.009101353585720062,0.05317699909210205,0.007755529135465622
ILCs,epi,glycolysis_mean,0.1408136487007141,0.1719796508550644,0.03116600215435028,0.2920383810997009,0.15122473239898682
ILCs,epi,hypoxia_mean,0.05884471535682678,0.1279730200767517,0.06912830471992493,0.18823549151420593,0.12939077615737915
ILCs,epi,inflammation_mean,0.18853487074375153,0.10941167920827866,-0.07912319153547287,0.10773812234401703,-0.0807967483997345
ILCs,epi,oxidative_phosphorylation_mean,0.24739588797092438,0.18278685212135315,-0.06460903584957123,0.20973658561706543,-0.03765930235385895
ILCs,epi,retinoid_vitamin_a_mean,0.0,0.0,0.0,0.0,0.0
ILCs,epi,epithelial_bile_urea_transport_mean,0.0,0.00950674805790186,0.00950674805790186,0.0,0.0
ILCs,epi,fibrotic_amino_acid_transport_mean,0.08327269554138184,0.039524756371974945,-0.04374793916940689,0.12600073218345642,0.042728036642074585
ILCs,imu,bile_acid_transport_mean,0.0055073839612305164,0.0013611656613647938,-0.004146218299865723,0.0,-0.0055073839612305164
ILCs,imu,ecm_remodeling_mean,0.028472956269979477,0.029011663049459457,0.0005387067794799805,0.026793623343110085,-0.0016793329268693924
ILCs,imu,epithelial_repair_mean,0.045523107051849365,0.030289119109511375,-0.01523398794233799,0.020170124247670174,-0.02535298280417919
ILCs,imu,fatty_acid_metabolism_mean,0.044913310557603836,0.045432716608047485,0.0005194060504436493,0.024186545982956886,-0.02072676457464695
ILCs,imu,glycolysis_mean,0.1615130603313446,0.15457670390605927,-0.006936356425285339,0.18132399022579193,0.019810929894447327
ILCs,imu,hypoxia_mean,0.1567779779434204,0.13720214366912842,-0.019575834274291992,0.1197986826300621,-0.03697929531335831
ILCs,imu,inflammation_mean,0.1426847130060196,0.15034210681915283,0.00765739381313324,0.17177534103393555,0.029090628027915955
ILCs,imu,oxidative_phosphorylation_mean,0.15996870398521423,0.1844441145658493,0.02447541058063507,0.14745254814624786,-0.01251615583896637
ILCs,imu,retinoid_vitamin_a_mean,0.006146468222141266,0.003947465680539608,-0.002199002541601658,0.0,-0.006146468222141266
ILCs,imu,epithelial_bile_urea_transport_mean,0.03919180482625961,0.02076967991888523,-0.018422124907374382,0.0,-0.03919180482625961
ILCs,imu,fibrotic_amino_acid_transport_mean,0.0509038046002388,0.05296306684613228,0.0020592622458934784,0.07589056342840195,0.024986758828163147
Inflammatory fibroblasts,epi,bile_acid_transport_mean,0.097073994576931,0.021824441850185394,-0.0752495527267456,0.0,-0.097073994576931
Inflammatory fibroblasts,epi,ecm_remodeling_mean,0.4162515103816986,0.48900625109672546,0.07275474071502686,0.09597985446453094,-0.32027165591716766
Inflammatory fibroblasts,epi,epithelial_repair_mean,0.095962293446064,0.12144789099693298,0.025485597550868988,0.08976482599973679,-0.0061974674463272095
Inflammatory fibroblasts,epi,fatty_acid_metabolism_mean,0.029690178111195564,0.08065608143806458,0.05096590332686901,0.0,-0.029690178111195564
Inflammatory fibroblasts,epi,glycolysis_mean,0.0435163788497448,0.15859195590019226,0.11507557705044746,0.5895901918411255,0.5460738129913807
Inflammatory fibroblasts,epi,hypoxia_mean,0.10425841808319092,0.13489459455013275,0.030636176466941833,0.46335989236831665,0.35910147428512573
Inflammatory fibroblasts,epi,inflammation_mean,0.0,0.06081658601760864,0.06081658601760864,0.3956860899925232,0.3956860899925232
Inflammatory fibroblasts,epi,oxidative_phosphorylation_mean,0.030953945592045784,0.049709007143974304,0.01875506155192852,0.1607036143541336,0.12974966876208782
Inflammatory fibroblasts,epi,retinoid_vitamin_a_mean,0.03939589485526085,0.03233839198946953,-0.007057502865791321,0.014940468594431877,-0.024455426260828972
Inflammatory fibroblasts,epi,epithelial_bile_urea_transport_mean,0.0,0.032558463513851166,0.032558463513851166,0.0,0.0
Inflammatory fibroblasts,epi,fibrotic_amino_acid_transport_mean,0.0,0.0788160115480423,0.0788160115480423,0.0,0.0
Inflammatory fibroblasts,imu,bile_acid_transport_mean,0.015341746620833874,0.010360505431890488,-0.004981241188943386,0.01077885739505291,-0.004562889225780964
Inflammatory fibroblasts,imu,ecm_remodeling_mean,0.28038182854652405,0.936764657497406,0.656382828950882,0.5047069787979126,0.22432515025138855
Inflammatory fibroblasts,imu,epithelial_repair_mean,0.05433886870741844,0.031125999987125397,-0.023212868720293045,0.02222624607384205,-0.03211262263357639
Inflammatory fibroblasts,imu,fatty_acid_metabolism_mean,0.04498453810811043,0.04702679440379143,0.0020422562956809998,0.05656926706433296,0.011584728956222534
Inflammatory fibroblasts,imu,glycolysis_mean,0.0699516013264656,0.2569461166858673,0.1869945153594017,0.270037978887558,0.20008637756109238
Inflammatory fibroblasts,imu,hypoxia_mean,0.10503455996513367,0.24569804966449738,0.1406634896993637,0.21417081356048584,0.10913625359535217
Inflammatory fibroblasts,imu,inflammation_mean,0.07410454750061035,0.1474303901195526,0.07332584261894226,0.1245776042342186,0.050473056733608246
Inflammatory fibroblasts,imu,oxidative_phosphorylation_mean,0.042302206158638,0.1843022257089615,0.1420000195503235,0.14056167006492615,0.09825946390628815
Inflammatory fibroblasts,imu,retinoid_vitamin_a_mean,0.044295504689216614,0.05244874581694603,0.008153241127729416,0.048833902925252914,0.004538398236036301
Inflammatory fibroblasts,imu,epithelial_bile_urea_transport_mean,0.007897455245256424,0.009716136381030083,0.0018186811357736588,0.019620727747678757,0.011723272502422333
Inflammatory fibroblasts,imu,fibrotic_amino_acid_transport_mean,0.11111273616552353,0.12659962475299835,0.015486888587474823,0.14463487267494202,0.03352213650941849
Intraepithelial Tgd,epi,bile_acid_transport_mean,0.02502206712961197,0.0034412918612360954,-0.021580775268375874,0.0,-0.02502206712961197
Intraepithelial Tgd,epi,ecm_remodeling_mean,0.004500117618590593,0.007636299356818199,0.003136181738227606,0.0,-0.004500117618590593
Intraepithelial Tgd,epi,epithelial_repair_mean,0.02819073759019375,0.03418980911374092,0.0059990715235471725,0.01056341826915741,-0.01762731932103634
Intraepithelial Tgd,epi,fatty_acid_metabolism_mean,0.033913493156433105,0.04023589938879013,0.006322406232357025,0.031195322051644325,-0.00271817110478878
Intraepithelial Tgd,epi,glycolysis_mean,0.20123136043548584,0.2343650609254837,0.033133700489997864,0.4702838957309723,0.26905253529548645
Intraepithelial Tgd,epi,hypoxia_mean,0.10202377289533615,0.12389811873435974,0.02187434583902359,0.2824936807155609,0.18046990782022476
Intraepithelial Tgd,epi,inflammation_mean,0.02381899394094944,0.03330513834953308,0.009486144408583641,0.011075332760810852,-0.012743661180138588
Intraepithelial Tgd,epi,oxidative_phosphorylation_mean,0.19357211887836456,0.1954810470342636,0.0019089281558990479,0.32342129945755005,0.12984918057918549
Intraepithelial Tgd,epi,retinoid_vitamin_a_mean,0.002941858721897006,0.002886940259486437,-5.491846241056919e-05,0.003609702456742525,0.0006678437348455191
Intraepithelial Tgd,epi,epithelial_bile_urea_transport_mean,0.03108672797679901,0.021919166669249535,-0.009167561307549477,0.0,-0.03108672797679901
Intraepithelial Tgd,epi,fibrotic_amino_acid_transport_mean,0.03169822692871094,0.0390092134475708,0.007310986518859863,0.03211474418640137,0.0004165172576904297
Intraepithelial Tgd,imu,bile_acid_transport_mean,0.022100461646914482,0.000263550115050748,-0.021836911531863734,0.0,-0.022100461646914482
Intraepithelial Tgd,imu,ecm_remodeling_mean,0.005320670548826456,0.009559022262692451,0.004238351713865995,0.00937338825315237,0.004052717704325914
Intraepithelial Tgd,imu,epithelial_repair_mean,0.03255287930369377,0.04397983103990555,0.011426951736211777,0.05231603607535362,0.01976315677165985
Intraepithelial Tgd,imu,fatty_acid_metabolism_mean,0.0392327643930912,0.032316550612449646,-0.006916213780641556,0.051693469285964966,0.012460704892873764
Intraepithelial Tgd,imu,glycolysis_mean,0.17950758337974548,0.2061520516872406,0.026644468307495117,0.3109135031700134,0.13140591979026794
Intraepithelial Tgd,imu,hypoxia_mean,0.09367400407791138,0.12498722225427628,0.0313132181763649,0.19737976789474487,0.1037057638168335
Intraepithelial Tgd,imu,inflammation_mean,0.056043580174446106,0.05142659693956375,-0.004616983234882355,0.07943207025527954,0.023388490080833435
Intraepithelial Tgd,imu,oxidative_phosphorylation_mean,0.17271891236305237,0.18629346787929535,0.013574555516242981,0.23784440755844116,0.0651254951953888
Intraepithelial Tgd,imu,retinoid_vitamin_a_mean,0.0018677272601053119,0.0029963389970362186,0.0011286117369309068,0.0,-0.0018677272601053119
Intraepithelial Tgd,imu,epithelial_bile_urea_transport_mean,0.020188193768262863,0.025168325752019882,0.004980131983757019,0.04308430850505829,0.022896114736795425
Intraepithelial Tgd,imu,fibrotic_amino_acid_transport_mean,0.04181532561779022,0.03167708218097687,-0.010138243436813354,0.05696980282664299,0.015154477208852768
LP-associated NK-Tgd,epi,bile_acid_transport_mean,0.018418477848172188,0.0019973167218267918,-0.016421161126345396,0.0006376028759405017,-0.017780874972231686
LP-associated NK-Tgd,epi,ecm_remodeling_mean,0.006033784709870815,0.0074897329322993755,0.0014559482224285603,0.00798401702195406,0.0019502323120832443
LP-associated NK-Tgd,epi,epithelial_repair_mean,0.052075061947107315,0.013714022934436798,-0.03836103901267052,0.03493926674127579,-0.017135795205831528
LP-associated NK-Tgd,epi,fatty_acid_metabolism_mean,0.03728039190173149,0.03456835821270943,-0.002712033689022064,0.05360465124249458,0.016324259340763092
LP-associated NK-Tgd,epi,glycolysis_mean,0.18307247757911682,0.1803068369626999,-0.002765640616416931,0.2224353551864624,0.03936287760734558
LP-associated NK-Tgd,epi,hypoxia_mean,0.09414908289909363,0.12016982585191727,0.02602074295282364,0.1563122719526291,0.06216318905353546
LP-associated NK-Tgd,epi,inflammation_mean,0.06596896052360535,0.08541002869606018,0.019441068172454834,0.08650775998830795,0.020538799464702606
LP-associated NK-Tgd,epi,oxidative_phosphorylation_mean,0.17215533554553986,0.18972976505756378,0.017574429512023926,0.22410722076892853,0.05195188522338867
LP-associated NK-Tgd,epi,retinoid_vitamin_a_mean,0.001337587833404541,0.0036049007903784513,0.0022673129569739103,0.014360973611474037,0.013023385778069496
LP-associated NK-Tgd,epi,epithelial_bile_urea_transport_mean,0.02059912122786045,0.013199856504797935,-0.007399264723062515,0.010213103145360947,-0.010386018082499504
LP-associated NK-Tgd,epi,fibrotic_amino_acid_transport_mean,0.04530196636915207,0.061562106013298035,0.016260139644145966,0.07998323440551758,0.03468126803636551
LP-associated NK-Tgd,imu,bile_acid_transport_mean,0.004820605274289846,0.0005535655654966831,-0.004267039708793163,0.0006057898281142116,-0.004214815446175635
LP-associated NK-Tgd,imu,ecm_remodeling_mean,0.006010022014379501,0.007985828444361687,0.0019758064299821854,0.007897675968706608,0.0018876539543271065
LP-associated NK-Tgd,imu,epithelial_repair_mean,0.021360354498028755,0.013313748873770237,-0.008046605624258518,0.022939693182706833,0.0015793386846780777
LP-associated NK-Tgd,imu,fatty_acid_metabolism_mean,0.03893158957362175,0.032842010259628296,-0.006089579313993454,0.034834012389183044,-0.0040975771844387054
LP-associated NK-Tgd,imu,glycolysis_mean,0.16499513387680054,0.1705346256494522,0.005539491772651672,0.18680639564990997,0.021811261773109436
LP-associated NK-Tgd,imu,hypoxia_mean,0.1271025687456131,0.12155216187238693,-0.005550406873226166,0.13615909218788147,0.009056523442268372
LP-associated NK-Tgd,imu,inflammation_mean,0.11726957559585571,0.11868022382259369,0.001410648226737976,0.1251612901687622,0.007891714572906494
LP-associated NK-Tgd,imu,oxidative_phosphorylation_mean,0.17519371211528778,0.19013230502605438,0.014938592910766602,0.16947199404239655,-0.005721718072891235
LP-associated NK-Tgd,imu,retinoid_vitamin_a_mean,0.006009967532008886,0.006456271279603243,0.00044630374759435654,0.007577244192361832,0.0015672766603529453
LP-associated NK-Tgd,imu,epithelial_bile_urea_transport_mean,0.024322424083948135,0.014523928053677082,-0.009798496030271053,0.025693144649267197,0.0013707205653190613
LP-associated NK-Tgd,imu,fibrotic_amino_acid_transport_mean,0.058902740478515625,0.08252786099910736,0.023625120520591736,0.08942840993404388,0.03052566945552826
Lymphatic endothelium,epi,bile_acid_transport_mean,0.035439904779195786,0.0020238212309777737,-0.03341608354821801,,
Lymphatic endothelium,epi,ecm_remodeling_mean,0.14061789214611053,0.1487075686454773,0.00808967649936676,,
Lymphatic endothelium,epi,epithelial_repair_mean,0.23310448229312897,0.18774841725826263,-0.04535606503486633,,
Lymphatic endothelium,epi,fatty_acid_metabolism_mean,0.14183565974235535,0.12983901798725128,-0.011996641755104065,,
Lymphatic endothelium,epi,glycolysis_mean,0.20379894971847534,0.18414092063903809,-0.019658029079437256,,
Lymphatic endothelium,epi,hypoxia_mean,0.09327670931816101,0.1678246557712555,0.07454794645309448,,
Lymphatic endothelium,epi,inflammation_mean,0.11502901464700699,0.07977660745382309,-0.0352524071931839,,
Lymphatic endothelium,epi,oxidative_phosphorylation_mean,0.1803516149520874,0.2009952813386917,0.02064366638660431,,
Lymphatic endothelium,epi,retinoid_vitamin_a_mean,0.08899172395467758,0.0959324762225151,0.006940752267837524,,
Lymphatic endothelium,epi,epithelial_bile_urea_transport_mean,0.0,0.0,0.0,,
Lymphatic endothelium,epi,fibrotic_amino_acid_transport_mean,0.048139020800590515,0.1832059919834137,0.13506697118282318,,
Lymphatic endothelium,imu,bile_acid_transport_mean,0.014687011949717999,0.003903788048774004,-0.010783223900943995,0.00391195947304368,-0.010775052476674318
Lymphatic endothelium,imu,ecm_remodeling_mean,0.13377466797828674,0.1768495887517929,0.043074920773506165,0.1379510760307312,0.004176408052444458
Lymphatic endothelium,imu,epithelial_repair_mean,0.276185542345047,0.23261144757270813,-0.04357409477233887,0.13945360481739044,-0.13673193752765656
Lymphatic endothelium,imu,fatty_acid_metabolism_mean,0.09493029862642288,0.08578602969646454,-0.009144268929958344,0.08916372060775757,-0.005766578018665314
Lymphatic endothelium,imu,glycolysis_mean,0.15833409130573273,0.1932383030653,0.03490421175956726,0.2110118716955185,0.05267778038978577
Lymphatic endothelium,imu,hypoxia_mean,0.11826451867818832,0.1445360630750656,0.02627154439687729,0.12791694700717926,0.009652428328990936
Lymphatic endothelium,imu,inflammation_mean,0.06673221290111542,0.08901027590036392,0.022278062999248505,0.12691085040569305,0.06017863750457764
Lymphatic endothelium,imu,oxidative_phosphorylation_mean,0.20484645664691925,0.24413882195949554,0.039292365312576294,0.1874944269657135,-0.01735202968120575
Lymphatic endothelium,imu,retinoid_vitamin_a_mean,0.11144749820232391,0.12207665294408798,0.010629154741764069,0.11421618610620499,0.002768687903881073
Lymphatic endothelium,imu,epithelial_bile_urea_transport_mean,0.002979235490784049,0.0014871528837829828,-0.0014920826070010662,0.0,-0.002979235490784049
Lymphatic endothelium,imu,fibrotic_amino_acid_transport_mean,0.11274512857198715,0.11052648723125458,-0.0022186413407325745,0.16135241091251373,0.04860728234052658
Lyve1 macrophage,epi,bile_acid_transport_mean,0.050944820046424866,,,,
Lyve1 macrophage,epi,ecm_remodeling_mean,0.07644650340080261,,,,
Lyve1 macrophage,epi,epithelial_repair_mean,0.08585616201162338,,,,
Lyve1 macrophage,epi,fatty_acid_metabolism_mean,0.17256543040275574,,,,
Lyve1 macrophage,epi,glycolysis_mean,0.1907939314842224,,,,
Lyve1 macrophage,epi,hypoxia_mean,0.12835092842578888,,,,
Lyve1 macrophage,epi,inflammation_mean,0.10626773536205292,,,,
Lyve1 macrophage,epi,oxidative_phosphorylation_mean,0.21569910645484924,,,,
Lyve1 macrophage,epi,retinoid_vitamin_a_mean,0.07332346588373184,,,,
Lyve1 macrophage,epi,epithelial_bile_urea_transport_mean,0.0,,,,
Lyve1 macrophage,epi,fibrotic_amino_acid_transport_mean,0.10357320308685303,,,,
Lyve1 macrophage,imu,bile_acid_transport_mean,0.01670072227716446,0.00503357220441103,-0.01166715007275343,,
Lyve1 macrophage,imu,ecm_remodeling_mean,0.05826917290687561,0.03716717287898064,-0.021102000027894974,,
Lyve1 macrophage,imu,epithelial_repair_mean,0.043809257447719574,0.030384473502635956,-0.013424783945083618,,
Lyve1 macrophage,imu,fatty_acid_metabolism_mean,0.11156386137008667,0.08050348609685898,-0.03106037527322769,,
Lyve1 macrophage,imu,glycolysis_mean,0.14543166756629944,0.14555971324443817,0.0001280456781387329,,
Lyve1 macrophage,imu,hypoxia_mean,0.13507631421089172,0.14783968031406403,0.012763366103172302,,
Lyve1 macrophage,imu,inflammation_mean,0.4394354224205017,0.514672040939331,0.07523661851882935,,
Lyve1 macrophage,imu,oxidative_phosphorylation_mean,0.19882622361183167,0.1819782555103302,-0.016847968101501465,,
Lyve1 macrophage,imu,retinoid_vitamin_a_mean,0.04189949482679367,0.028165023773908615,-0.013734471052885056,,
Lyve1 macrophage,imu,epithelial_bile_urea_transport_mean,0.006708643399178982,0.007633623667061329,0.0009249802678823471,,
Lyve1 macrophage,imu,fibrotic_amino_acid_transport_mean,0.1829504817724228,0.23717069625854492,0.05422021448612213,,
M2-like macrophage,epi,bile_acid_transport_mean,0.030111387372016907,0.0,-0.030111387372016907,,
M2-like macrophage,epi,ecm_remodeling_mean,0.0,0.0,0.0,,
M2-like macrophage,epi,epithelial_repair_mean,0.021024059504270554,0.0,-0.021024059504270554,,
M2-like macrophage,epi,fatty_acid_metabolism_mean,0.18087366223335266,0.22389769554138184,0.043024033308029175,,
M2-like macrophage,epi,glycolysis_mean,0.15349999070167542,0.0490386076271534,-0.10446138307452202,,
M2-like macrophage,epi,hypoxia_mean,0.09605874866247177,0.06865405291318893,-0.027404695749282837,,
M2-like macrophage,epi,inflammation_mean,0.1493859738111496,0.0,-0.1493859738111496,,
M2-like macrophage,epi,oxidative_phosphorylation_mean,0.1849353313446045,0.22047138214111328,0.03553605079650879,,
M2-like macrophage,epi,retinoid_vitamin_a_mean,0.05085587501525879,0.0,-0.05085587501525879,,
M2-like macrophage,epi,epithelial_bile_urea_transport_mean,0.04009116813540459,0.0,-0.04009116813540459,,
M2-like macrophage,epi,fibrotic_amino_acid_transport_mean,0.12193731963634491,0.22884683310985565,0.10690951347351074,,
M2-like macrophage,imu,bile_acid_transport_mean,0.014460691250860691,0.006273730657994747,-0.008186960592865944,0.017631325870752335,0.0031706346198916435
M2-like macrophage,imu,ecm_remodeling_mean,0.029368385672569275,0.04369155690073967,0.014323171228170395,0.014867669902741909,-0.014500715769827366
M2-like macrophage,imu,epithelial_repair_mean,0.023799758404493332,0.07640913128852844,0.05260937288403511,0.0343705490231514,0.010570790618658066
M2-like macrophage,imu,fatty_acid_metabolism_mean,0.10814917087554932,0.09260911494493484,-0.015540055930614471,0.1302918791770935,0.02214270830154419
M2-like macrophage,imu,glycolysis_mean,0.16067524254322052,0.162855863571167,0.002180621027946472,0.17003442347049713,0.009359180927276611
M2-like macrophage,imu,hypoxia_mean,0.15632334351539612,0.1569639891386032,0.0006406456232070923,0.17527474462985992,0.018951401114463806
M2-like macrophage,imu,inflammation_mean,0.32921725511550903,0.3749539852142334,0.045736730098724365,0.5177171230316162,0.18849986791610718
M2-like macrophage,imu,oxidative_phosphorylation_mean,0.1971072107553482,0.2091655433177948,0.012058332562446594,0.14123596251010895,-0.05587124824523926
M2-like macrophage,imu,retinoid_vitamin_a_mean,0.03214588761329651,0.035002872347831726,0.0028569847345352173,0.03895006328821182,0.006804175674915314
M2-like macrophage,imu,epithelial_bile_urea_transport_mean,0.013380407355725765,0.010871896520256996,-0.002508510835468769,0.039261918514966965,0.0258815111592412
M2-like macrophage,imu,fibrotic_amino_acid_transport_mean,0.21131564676761627,0.22245007753372192,0.011134430766105652,0.2720159590244293,0.06070031225681305
M2-like macrophage-A2M-hi,imu,bile_acid_transport_mean,0.00850281585007906,0.007015951443463564,-0.0014868644066154957,,
M2-like macrophage-A2M-hi,imu,ecm_remodeling_mean,0.06081468611955643,0.07552346587181091,0.014708779752254486,,
M2-like macrophage-A2M-hi,imu,epithelial_repair_mean,0.057903606444597244,0.02773786522448063,-0.030165741220116615,,
M2-like macrophage-A2M-hi,imu,fatty_acid_metabolism_mean,0.11782494932413101,0.10681363195180893,-0.011011317372322083,,
M2-like macrophage-A2M-hi,imu,glycolysis_mean,0.1789914071559906,0.1777438372373581,-0.0012475699186325073,,
M2-like macrophage-A2M-hi,imu,hypoxia_mean,0.16916432976722717,0.17232605814933777,0.0031617283821105957,,
M2-like macrophage-A2M-hi,imu,inflammation_mean,0.6960132718086243,0.5172969102859497,-0.17871636152267456,,
M2-like macrophage-A2M-hi,imu,oxidative_phosphorylation_mean,0.18502728641033173,0.19114311039447784,0.006115823984146118,,
M2-like macrophage-A2M-hi,imu,retinoid_vitamin_a_mean,0.04011039808392525,0.043629080057144165,0.003518681973218918,,
M2-like macrophage-A2M-hi,imu,epithelial_bile_urea_transport_mean,0.014798955991864204,0.01129058189690113,-0.0035083740949630737,,
M2-like macrophage-A2M-hi,imu,fibrotic_amino_acid_transport_mean,0.24622663855552673,0.2838065028190613,0.037579864263534546,,
Mast cells,epi,bile_acid_transport_mean,0.06130592152476311,0.0045258887112140656,-0.05678003281354904,0.0,-0.06130592152476311
Mast cells,epi,ecm_remodeling_mean,0.057890117168426514,0.07149389386177063,0.013603776693344116,0.05363089591264725,-0.004259221255779266
Mast cells,epi,epithelial_repair_mean,0.3041245937347412,0.06563291698694229,-0.23849167674779892,0.1346038281917572,-0.169520765542984
Mast cells,epi,fatty_acid_metabolism_mean,0.09162411093711853,0.07586876302957535,-0.015755347907543182,0.1048736497759819,0.013249538838863373
Mast cells,epi,glycolysis_mean,0.08515814691781998,0.18675069510936737,0.1015925481915474,0.13404987752437592,0.04889173060655594
Mast cells,epi,hypoxia_mean,0.040736567229032516,0.11407504975795746,0.07333848252892494,0.07676953822374344,0.03603297099471092
Mast cells,epi,inflammation_mean,0.03263590857386589,0.1124328225851059,0.07979691401124,0.014176251366734505,-0.018459657207131386
Mast cells,epi,oxidative_phosphorylation_mean,0.23252801597118378,0.2163373976945877,-0.01619061827659607,0.1327138990163803,-0.09981411695480347
Mast cells,epi,retinoid_vitamin_a_mean,0.0,0.02038482390344143,0.02038482390344143,0.08377479761838913,0.08377479761838913
Mast cells,epi,epithelial_bile_urea_transport_mean,0.0,0.006562207359820604,0.006562207359820604,0.0,0.0
Mast cells,epi,fibrotic_amino_acid_transport_mean,0.10878636687994003,0.07098987698554993,-0.037796489894390106,0.023627085611224174,-0.08515928126871586
Mast cells,imu,bile_acid_transport_mean,0.011412300169467926,0.0012647195253521204,-0.010147580644115806,0.000502093811519444,-0.010910206357948482
Mast cells,imu,ecm_remodeling_mean,0.041761476546525955,0.053960222750902176,0.01219874620437622,0.046779703348875046,0.005018226802349091
Mast cells,imu,epithelial_repair_mean,0.046462658792734146,0.02770763821899891,-0.018755020573735237,0.008980244398117065,-0.03748241439461708
Mast cells,imu,fatty_acid_metabolism_mean,0.042044080793857574,0.03174736723303795,-0.010296713560819626,0.03143209591507912,-0.010611984878778458
Mast cells,imu,glycolysis_mean,0.09934131801128387,0.10051688551902771,0.0011755675077438354,0.1345907598733902,0.03524944186210632
Mast cells,imu,hypoxia_mean,0.07910900563001633,0.0786621943116188,-0.00044681131839752197,0.0822317823767662,0.003122776746749878
Mast cells,imu,inflammation_mean,0.18981492519378662,0.19024303555488586,0.00042811036109924316,0.22639048099517822,0.0365755558013916
Mast cells,imu,oxidative_phosphorylation_mean,0.17174378037452698,0.16934828460216522,-0.0023954957723617554,0.18498162925243378,0.0132378488779068
Mast cells,imu,retinoid_vitamin_a_mean,0.012353397905826569,0.013516237959265709,0.0011628400534391403,0.023585200309753418,0.01123180240392685
Mast cells,imu,epithelial_bile_urea_transport_mean,0.006009221542626619,0.0031221508979797363,-0.002887070644646883,0.0026267163921147585,-0.003382505150511861
Mast cells,imu,fibrotic_amino_acid_transport_mean,0.04218725487589836,0.05352882295846939,0.01134156808257103,0.04253745451569557,0.0003501996397972107
Mito-hi endothelium,imu,bile_acid_transport_mean,0.00494102668017149,0.0019380623707547784,-0.0030029643094167113,0.000933033530600369,-0.004007993149571121
Mito-hi endothelium,imu,ecm_remodeling_mean,0.07024448364973068,0.10916642099618912,0.038921937346458435,0.13327369093894958,0.0630292072892189
Mito-hi endothelium,imu,epithelial_repair_mean,0.017831532284617424,0.012536343187093735,-0.005295189097523689,0.008047767914831638,-0.009783764369785786
Mito-hi endothelium,imu,fatty_acid_metabolism_mean,0.042821865528821945,0.04673876613378525,0.003916900604963303,0.0328439436852932,-0.009977921843528748
Mito-hi endothelium,imu,glycolysis_mean,0.08457217365503311,0.142081156373024,0.057508982717990875,0.0787399634718895,-0.005832210183143616
Mito-hi endothelium,imu,hypoxia_mean,0.17911504209041595,0.21474529802799225,0.035630255937576294,0.11253102868795395,-0.066584013402462
Mito-hi endothelium,imu,inflammation_mean,0.1440534144639969,0.1592552214860916,0.015201807022094727,0.09108167886734009,-0.0529717355966568
Mito-hi endothelium,imu,oxidative_phosphorylation_mean,0.02774752303957939,0.08282824605703354,0.05508072301745415,0.03729350119829178,0.009545978158712387
Mito-hi endothelium,imu,retinoid_vitamin_a_mean,0.007173944730311632,0.012543469667434692,0.00536952493712306,0.01115025021135807,0.003976305481046438
Mito-hi endothelium,imu,epithelial_bile_urea_transport_mean,0.016810303553938866,0.007279635407030582,-0.009530668146908283,0.007731800898909569,-0.009078502655029297
Mito-hi endothelium,imu,fibrotic_amino_acid_transport_mean,0.1065264642238617,0.10067624598741531,-0.005850218236446381,0.12681584060192108,0.020289376378059387
Monocyte,epi,bile_acid_transport_mean,0.007989262230694294,0.004292990081012249,-0.003696272149682045,0.011482061818242073,0.003492799587547779
Monocyte,epi,ecm_remodeling_mean,0.15043458342552185,0.1042369157075882,-0.046197667717933655,0.10250350832939148,-0.04793107509613037
Monocyte,epi,epithelial_repair_mean,0.06809577345848083,0.010340184904634953,-0.05775558855384588,0.008143482729792595,-0.05995229072868824
Monocyte,epi,fatty_acid_metabolism_mean,0.06018183380365372,0.051833849400281906,-0.008347984403371811,0.07913471013307571,0.018952876329421997
Monocyte,epi,glycolysis_mean,0.4024326801300049,0.4242703318595886,0.02183765172958374,0.27690044045448303,-0.12553223967552185
Monocyte,epi,hypoxia_mean,0.40126684308052063,0.4019797146320343,0.0007128715515136719,0.2041589915752411,-0.19710785150527954
Monocyte,epi,inflammation_mean,0.8249576091766357,0.7857319116592407,-0.03922569751739502,0.675812840461731,-0.14914476871490479
Monocyte,epi,oxidative_phosphorylation_mean,0.1571662425994873,0.135338693857193,-0.02182754874229431,0.15511023998260498,-0.0020560026168823242
Monocyte,epi,retinoid_vitamin_a_mean,0.02048450894653797,0.021302124485373497,0.0008176155388355255,0.02330917865037918,0.0028246697038412094
Monocyte,epi,epithelial_bile_urea_transport_mean,0.013609766028821468,0.006281082984060049,-0.007328683044761419,0.011868239380419254,-0.001741526648402214
Monocyte,epi,fibrotic_amino_acid_transport_mean,0.09231723099946976,0.09851543605327606,0.006198205053806305,0.12809908390045166,0.0357818529009819
Monocyte,imu,bile_acid_transport_mean,0.0029012393206357956,0.0025142428930848837,-0.0003869964275509119,0.00472844997420907,0.0018272106535732746
Monocyte,imu,ecm_remodeling_mean,0.13743142783641815,0.11971303075551987,-0.017718397080898285,0.14109352231025696,0.003662094473838806
