annotation2v2,status,fraction,gene,n_cells,mean_expression,fraction_expressing
B cells,H,imu,SLC36A2,4428,0.00013915322779212147,0.00022583559168925022
B cells,H,imu,SLC38A1,4428,0.1565498262643814,0.17389340560072267
B cells,H,imu,SLC38A2,4428,0.09120076149702072,0.11065943992773261
B cells,H,imu,SLC38A3,4428,0.0,0.0
B cells,H,imu,SLC38A4,4428,0.0004919198108837008,0.00045167118337850043
B cells,H,imu,SLC38A6,4428,0.0064544822089374065,0.009033423667570008
B cells,H,imu,SLC3A2,4428,0.07908584922552109,0.10840108401084012
B cells,H,imu,SLC43A1,4428,0.0023277136497199535,0.0038392050587172538
B cells,H,imu,SLC43A2,4428,0.01778940111398697,0.027326106594399276
B cells,H,imu,SLC51A,4428,0.000771792430896312,0.0015808491418247517
B cells,H,imu,SLC51B,4428,0.0002809300203807652,0.00022583559168925022
B cells,H,imu,SLC5A1,4428,0.00145344331394881,0.0020325203252032522
B cells,H,imu,SLC5A5,4428,0.0006148148095235229,0.0009033423667570009
B cells,H,imu,SLC6A15,4428,0.0003074265259783715,0.00022583559168925022
B cells,H,imu,SLC6A16,4428,0.005381376016885042,0.007226738934056007
B cells,H,imu,SLC7A10,4428,0.0,0.0
B cells,H,imu,SLC7A11,4428,0.0009800721891224384,0.0006775067750677507
B cells,H,imu,SLC7A5,4428,0.015222365036606789,0.022809394760614273
B cells,H,imu,SLC7A8,4428,0.0012495057890191674,0.0018066847335140017
B cells,H,imu,SLCO1A2,4428,0.0,0.0
B cells,H,imu,SLCO1B1,4428,0.0,0.0
B cells,H,imu,SLCO1B3,4428,0.0,0.0
B cells,H,imu,SLCO2B1,4428,0.002477125031873584,0.0024841915085817524
B cells,H,imu,SLCO4A1,4428,0.007761288434267044,0.011065943992773261
B cells,I,epi,ABCB1,12,0.0,0.0
B cells,I,epi,ABCB11,12,0.0,0.0
B cells,I,epi,ABCC1,12,0.0,0.0
B cells,I,epi,ABCC2,12,0.0,0.0
B cells,I,epi,ABCC3,12,0.0,0.0
B cells,I,epi,ABCC4,12,0.0,0.0
B cells,I,epi,SLC10A1,12,0.0,0.0
B cells,I,epi,SLC10A2,12,0.0,0.0
B cells,I,epi,SLC13A5,12,0.0,0.0
B cells,I,epi,SLC14A1,12,0.0,0.0
B cells,I,epi,SLC14A2,12,0.0,0.0
B cells,I,epi,SLC15A3,12,0.0,0.0
B cells,I,epi,SLC15A4,12,0.040328510105609894,0.08333333333333333
B cells,I,epi,SLC16A10,12,0.0,0.0
B cells,I,epi,SLC1A4,12,0.0,0.0
B cells,I,epi,SLC1A5,12,0.0,0.0
B cells,I,epi,SLC22A7,12,0.0,0.0
B cells,I,epi,SLC36A2,12,0.0,0.0
B cells,I,epi,SLC38A1,12,0.1853264421224594,0.3333333333333333
B cells,I,epi,SLC38A2,12,0.0,0.0
B cells,I,epi,SLC38A3,12,0.0,0.0
B cells,I,epi,SLC38A4,12,0.0,0.0
B cells,I,epi,SLC38A6,12,0.0,0.0
B cells,I,epi,SLC3A2,12,0.0,0.0
B cells,I,epi,SLC43A1,12,0.0,0.0
B cells,I,epi,SLC43A2,12,0.0,0.0
B cells,I,epi,SLC51A,12,0.0,0.0
B cells,I,epi,SLC51B,12,0.0,0.0
B cells,I,epi,SLC5A1,12,0.0,0.0
B cells,I,epi,SLC5A5,12,0.0,0.0
B cells,I,epi,SLC6A15,12,0.0,0.0
B cells,I,epi,SLC6A16,12,0.0,0.0
B cells,I,epi,SLC7A10,12,0.0,0.0
B cells,I,epi,SLC7A11,12,0.0,0.0
B cells,I,epi,SLC7A5,12,0.03079967387020588,0.08333333333333333
B cells,I,epi,SLC7A8,12,0.0,0.0
B cells,I,epi,SLCO1A2,12,0.0,0.0
B cells,I,epi,SLCO1B1,12,0.0,0.0
B cells,I,epi,SLCO1B3,12,0.0,0.0
B cells,I,epi,SLCO2B1,12,0.0,0.0
B cells,I,epi,SLCO4A1,12,0.026415489614009857,0.08333333333333333
B cells,I,imu,ABCB1,255,0.0166770089417696,0.0196078431372549
B cells,I,imu,ABCB11,255,0.003027105238288641,0.00392156862745098
B cells,I,imu,ABCC1,255,0.01112833060324192,0.0196078431372549
B cells,I,imu,ABCC2,255,0.001659802976064384,0.00392156862745098
B cells,I,imu,ABCC3,255,0.0013803709298372269,0.00392156862745098
B cells,I,imu,ABCC4,255,0.0,0.0
B cells,I,imu,SLC10A1,255,0.0,0.0
B cells,I,imu,SLC10A2,255,0.0,0.0
B cells,I,imu,SLC13A5,255,0.0,0.0
B cells,I,imu,SLC14A1,255,0.0,0.0
B cells,I,imu,SLC14A2,255,0.0,0.0
B cells,I,imu,SLC15A3,255,0.0211788322776556,0.043137254901960784
B cells,I,imu,SLC15A4,255,0.04566969722509384,0.06274509803921569
B cells,I,imu,SLC16A10,255,0.0018598163733258843,0.00392156862745098
B cells,I,imu,SLC1A4,255,0.011361250653862953,0.01568627450980392
B cells,I,imu,SLC1A5,255,0.020625760778784752,0.0392156862745098
B cells,I,imu,SLC22A7,255,0.0,0.0
B cells,I,imu,SLC36A2,255,0.0,0.0
B cells,I,imu,SLC38A1,255,0.16939973831176758,0.2235294117647059
B cells,I,imu,SLC38A2,255,0.12057586759328842,0.1568627450980392
B cells,I,imu,SLC38A3,255,0.0,0.0
B cells,I,imu,SLC38A4,255,0.0,0.0
B cells,I,imu,SLC38A6,255,0.011729863472282887,0.011764705882352941
B cells,I,imu,SLC3A2,255,0.08086332678794861,0.12156862745098039
B cells,I,imu,SLC43A1,255,0.003087076125666499,0.00392156862745098
B cells,I,imu,SLC43A2,255,0.007024334277957678,0.011764705882352941
B cells,I,imu,SLC51A,255,0.0,0.0
B cells,I,imu,SLC51B,255,0.0,0.0
B cells,I,imu,SLC5A1,255,0.0,0.0
B cells,I,imu,SLC5A5,255,0.0,0.0
B cells,I,imu,SLC6A15,255,0.0,0.0
B cells,I,imu,SLC6A16,255,0.017968013882637024,0.023529411764705882
B cells,I,imu,SLC7A10,255,0.0,0.0
B cells,I,imu,SLC7A11,255,0.0063891783356666565,0.00392156862745098
B cells,I,imu,SLC7A5,255,0.03582662343978882,0.058823529411764705
B cells,I,imu,SLC7A8,255,0.0,0.0
B cells,I,imu,SLCO1A2,255,0.0,0.0
B cells,I,imu,SLCO1B1,255,0.0,0.0
B cells,I,imu,SLCO1B3,255,0.0,0.0
B cells,I,imu,SLCO2B1,255,0.005402680952101946,0.00784313725490196
B cells,I,imu,SLCO4A1,255,0.007375933229923248,0.01568627450980392
B cells,N,epi,ABCB1,560,0.004195264540612698,0.0035714285714285713
B cells,N,epi,ABCB11,560,0.0,0.0
B cells,N,epi,ABCC1,560,0.018012618646025658,0.025
B cells,N,epi,ABCC2,560,0.0058349547907710075,0.005357142857142857
B cells,N,epi,ABCC3,560,0.0014964921865612268,0.0035714285714285713
B cells,N,epi,ABCC4,560,0.003273104317486286,0.007142857142857143
B cells,N,epi,SLC10A1,560,0.0,0.0
B cells,N,epi,SLC10A2,560,0.0031778428237885237,0.0017857142857142857
B cells,N,epi,SLC13A5,560,0.0,0.0
B cells,N,epi,SLC14A1,560,0.008816242218017578,0.008928571428571428
B cells,N,epi,SLC14A2,560,0.0011240035528317094,0.0017857142857142857
B cells,N,epi,SLC15A3,560,0.04246077314019203,0.055357142857142855
B cells,N,epi,SLC15A4,560,0.0349881574511528,0.05357142857142857
B cells,N,epi,SLC16A10,560,0.006729333661496639,0.007142857142857143
B cells,N,epi,SLC1A4,560,0.0074956766329705715,0.010714285714285714
B cells,N,epi,SLC1A5,560,0.007103334181010723,0.014285714285714285
B cells,N,epi,SLC22A7,560,0.0,0.0
B cells,N,epi,SLC36A2,560,0.0,0.0
B cells,N,epi,SLC38A1,560,0.18233944475650787,0.21964285714285714
B cells,N,epi,SLC38A2,560,0.05105731263756752,0.075
B cells,N,epi,SLC38A3,560,0.0,0.0
B cells,N,epi,SLC38A4,560,0.0,0.0
B cells,N,epi,SLC38A6,560,0.005629745777696371,0.0125
B cells,N,epi,SLC3A2,560,0.05780298262834549,0.075
B cells,N,epi,SLC43A1,560,0.0005118756671436131,0.0017857142857142857
B cells,N,epi,SLC43A2,560,0.0003108015807811171,0.0017857142857142857
B cells,N,epi,SLC51A,560,0.003158458974212408,0.0035714285714285713
B cells,N,epi,SLC51B,560,0.0027618238236755133,0.0017857142857142857
B cells,N,epi,SLC5A1,560,0.005356359761208296,0.005357142857142857
B cells,N,epi,SLC5A5,560,0.0,0.0
B cells,N,epi,SLC6A15,560,0.0,0.0
B cells,N,epi,SLC6A16,560,0.007558210287243128,0.008928571428571428
B cells,N,epi,SLC7A10,560,0.0,0.0
B cells,N,epi,SLC7A11,560,0.0,0.0
B cells,N,epi,SLC7A5,560,0.003929449245333672,0.007142857142857143
B cells,N,epi,SLC7A8,560,0.0,0.0
B cells,N,epi,SLCO1A2,560,0.0,0.0
B cells,N,epi,SLCO1B1,560,0.0,0.0
B cells,N,epi,SLCO1B3,560,0.0,0.0
B cells,N,epi,SLCO2B1,560,0.00034098210744559765,0.0017857142857142857
B cells,N,epi,SLCO4A1,560,0.0008031659526750445,0.0017857142857142857
B cells,N,imu,ABCB1,6507,0.01595194637775421,0.020900568618410942
B cells,N,imu,ABCB11,6507,0.00039712415309622884,0.0006147226064238512
B cells,N,imu,ABCC1,6507,0.014301533810794353,0.019517442753957278
B cells,N,imu,ABCC2,6507,0.0012267949059605598,0.0018441678192715537
B cells,N,imu,ABCC3,6507,0.0012797373346984386,0.0015368065160596281
B cells,N,imu,ABCC4,6507,0.0051834131591022015,0.006300906715844475
B cells,N,imu,SLC10A1,6507,0.0,0.0
B cells,N,imu,SLC10A2,6507,0.0004900694475509226,0.0006147226064238512
B cells,N,imu,SLC13A5,6507,5.8476969570619985e-05,0.0001536806516059628
B cells,N,imu,SLC14A1,6507,0.002351719420403242,0.0035346549869371448
B cells,N,imu,SLC14A2,6507,0.00029006742988713086,0.0006147226064238512
B cells,N,imu,SLC15A3,6507,0.031106196343898773,0.041801137236821884
B cells,N,imu,SLC15A4,6507,0.03687344118952751,0.052097740894421395
B cells,N,imu,SLC16A10,6507,0.0008384687243960798,0.0009220839096357768
B cells,N,imu,SLC1A4,6507,0.012205380015075207,0.01690487167665591
B cells,N,imu,SLC1A5,6507,0.016100721433758736,0.023359459044106346
B cells,N,imu,SLC22A7,6507,0.0,0.0
B cells,N,imu,SLC36A2,6507,0.0,0.0
B cells,N,imu,SLC38A1,6507,0.15236452221870422,0.18042108498540033
B cells,N,imu,SLC38A2,6507,0.06733144819736481,0.08898109727985247
B cells,N,imu,SLC38A3,6507,0.0,0.0
B cells,N,imu,SLC38A4,6507,5.376445642468752e-06,0.0001536806516059628
B cells,N,imu,SLC38A6,6507,0.007340162992477417,0.010603964960811434
B cells,N,imu,SLC3A2,6507,0.08596879243850708,0.1140310434916244
B cells,N,imu,SLC43A1,6507,0.002102191559970379,0.0030736130321192563
B cells,N,imu,SLC43A2,6507,0.015137718059122562,0.02243737513447057
B cells,N,imu,SLC51A,6507,0.0008793289307504892,0.0015368065160596281
B cells,N,imu,SLC51B,6507,0.001186644658446312,0.0018441678192715537
B cells,N,imu,SLC5A1,6507,0.002122442936524749,0.0029199323805132933
B cells,N,imu,SLC5A5,6507,0.0006217481568455696,0.0006147226064238512
B cells,N,imu,SLC6A15,6507,8.281649934360757e-05,0.0001536806516059628
B cells,N,imu,SLC6A16,6507,0.0033548325300216675,0.004456738896572922
B cells,N,imu,SLC7A10,6507,0.00013369027874432504,0.0001536806516059628
B cells,N,imu,SLC7A11,6507,0.0007319308933801949,0.0010757645612417396
B cells,N,imu,SLC7A5,6507,0.011005669832229614,0.01644382972183802
B cells,N,imu,SLC7A8,6507,0.002295540878549218,0.0029199323805132933
B cells,N,imu,SLCO1A2,6507,0.0,0.0
B cells,N,imu,SLCO1B1,6507,0.0,0.0
B cells,N,imu,SLCO1B3,6507,0.0,0.0
B cells,N,imu,SLCO2B1,6507,0.0008112210198305547,0.0012294452128477024
B cells,N,imu,SLCO4A1,6507,0.009031948633491993,0.011218687567235285
CCR7hi CD4 T cells,F,epi,ABCB1,2230,0.009196766652166843,0.017937219730941704
CCR7hi CD4 T cells,F,epi,ABCB11,2230,0.002357310149818659,0.003139013452914798
CCR7hi CD4 T cells,F,epi,ABCC1,2230,0.031573034822940826,0.04663677130044843
CCR7hi CD4 T cells,F,epi,ABCC2,2230,0.0020543590653687716,0.0026905829596412557
CCR7hi CD4 T cells,F,epi,ABCC3,2230,0.0005284734652377665,0.0004484304932735426
CCR7hi CD4 T cells,F,epi,ABCC4,2230,0.009188164956867695,0.015246636771300448
CCR7hi CD4 T cells,F,epi,SLC10A1,2230,0.0022768923081457615,0.002242152466367713
CCR7hi CD4 T cells,F,epi,SLC10A2,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC13A5,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC14A1,2230,0.0059387944638729095,0.007174887892376682
CCR7hi CD4 T cells,F,epi,SLC14A2,2230,0.0025950316339731216,0.003587443946188341
CCR7hi CD4 T cells,F,epi,SLC15A3,2230,0.0009832213399931788,0.002242152466367713
CCR7hi CD4 T cells,F,epi,SLC15A4,2230,0.009660093113780022,0.015246636771300448
CCR7hi CD4 T cells,F,epi,SLC16A10,2230,0.015400671400129795,0.025112107623318385
CCR7hi CD4 T cells,F,epi,SLC1A4,2230,0.0038143268320709467,0.0053811659192825115
CCR7hi CD4 T cells,F,epi,SLC1A5,2230,0.008144826628267765,0.013452914798206279
CCR7hi CD4 T cells,F,epi,SLC22A7,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC36A2,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC38A1,2230,0.24037377536296844,0.3183856502242152
CCR7hi CD4 T cells,F,epi,SLC38A2,2230,0.12479893863201141,0.16457399103139014
CCR7hi CD4 T cells,F,epi,SLC38A3,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC38A4,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC38A6,2230,0.01583424210548401,0.02242152466367713
CCR7hi CD4 T cells,F,epi,SLC3A2,2230,0.09220138937234879,0.15739910313901345
CCR7hi CD4 T cells,F,epi,SLC43A1,2230,0.004582956898957491,0.008520179372197309
CCR7hi CD4 T cells,F,epi,SLC43A2,2230,0.003780515631660819,0.005829596412556054
CCR7hi CD4 T cells,F,epi,SLC51A,2230,0.0012801089324057102,0.003139013452914798
CCR7hi CD4 T cells,F,epi,SLC51B,2230,0.0003716223582159728,0.0004484304932735426
CCR7hi CD4 T cells,F,epi,SLC5A1,2230,0.0006055886624380946,0.0004484304932735426
CCR7hi CD4 T cells,F,epi,SLC5A5,2230,0.0007513068849220872,0.0017937219730941704
CCR7hi CD4 T cells,F,epi,SLC6A15,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC6A16,2230,0.0046454560942947865,0.005829596412556054
CCR7hi CD4 T cells,F,epi,SLC7A10,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLC7A11,2230,0.0011843914398923516,0.002242152466367713
CCR7hi CD4 T cells,F,epi,SLC7A5,2230,0.017209365963935852,0.02197309417040359
CCR7hi CD4 T cells,F,epi,SLC7A8,2230,0.005772984586656094,0.008071748878923767
CCR7hi CD4 T cells,F,epi,SLCO1A2,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLCO1B1,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLCO1B3,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLCO2B1,2230,0.0,0.0
CCR7hi CD4 T cells,F,epi,SLCO4A1,2230,0.0014033238403499126,0.002242152466367713
CCR7hi CD4 T cells,F,imu,ABCB1,7804,0.014876152388751507,0.023321373654536137
CCR7hi CD4 T cells,F,imu,ABCB11,7804,0.0006589178228750825,0.0010251153254741158
CCR7hi CD4 T cells,F,imu,ABCC1,7804,0.04445194825530052,0.055356227575602254
CCR7hi CD4 T cells,F,imu,ABCC2,7804,0.0010877674212679267,0.0017939518195797027
CCR7hi CD4 T cells,F,imu,ABCC3,7804,0.0023860731162130833,0.002178370066632496
CCR7hi CD4 T cells,F,imu,ABCC4,7804,0.0060076178051531315,0.009738595592004101
CCR7hi CD4 T cells,F,imu,SLC10A1,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLC10A2,7804,0.00038119478267617524,0.00025627883136852895
CCR7hi CD4 T cells,F,imu,SLC13A5,7804,0.00033164190244860947,0.0005125576627370579
CCR7hi CD4 T cells,F,imu,SLC14A1,7804,0.006142950151115656,0.006791389031266018
CCR7hi CD4 T cells,F,imu,SLC14A2,7804,0.0018131621181964874,0.002947206560738083
CCR7hi CD4 T cells,F,imu,SLC15A3,7804,0.0020846968982368708,0.0033316248077908763
CCR7hi CD4 T cells,F,imu,SLC15A4,7804,0.0106783676892519,0.014095335725269094
CCR7hi CD4 T cells,F,imu,SLC16A10,7804,0.016700398176908493,0.023065094823167605
CCR7hi CD4 T cells,F,imu,SLC1A4,7804,0.005463085602968931,0.007303946694003075
CCR7hi CD4 T cells,F,imu,SLC1A5,7804,0.00987604632973671,0.012685802152742183
CCR7hi CD4 T cells,F,imu,SLC22A7,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLC36A2,7804,0.00017418018251191825,0.00012813941568426448
CCR7hi CD4 T cells,F,imu,SLC38A1,7804,0.23859713971614838,0.2934392619169657
CCR7hi CD4 T cells,F,imu,SLC38A2,7804,0.1334453821182251,0.16132752434648898
CCR7hi CD4 T cells,F,imu,SLC38A3,7804,0.0002625330234877765,0.00038441824705279346
CCR7hi CD4 T cells,F,imu,SLC38A4,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLC38A6,7804,0.014656753279268742,0.021655561250640696
CCR7hi CD4 T cells,F,imu,SLC3A2,7804,0.10105059295892715,0.15069195284469503
CCR7hi CD4 T cells,F,imu,SLC43A1,7804,0.004639871884137392,0.007816504356740134
CCR7hi CD4 T cells,F,imu,SLC43A2,7804,0.0028806552290916443,0.0038441824705279346
CCR7hi CD4 T cells,F,imu,SLC51A,7804,0.0006510702660307288,0.0008969759097898514
CCR7hi CD4 T cells,F,imu,SLC51B,7804,0.0002439899108139798,0.00025627883136852895
CCR7hi CD4 T cells,F,imu,SLC5A1,7804,4.882751454715617e-05,0.00012813941568426448
CCR7hi CD4 T cells,F,imu,SLC5A5,7804,0.0007520766812376678,0.0008969759097898514
CCR7hi CD4 T cells,F,imu,SLC6A15,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLC6A16,7804,0.0034955739974975586,0.0044848795489492565
CCR7hi CD4 T cells,F,imu,SLC7A10,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLC7A11,7804,0.0009291453170590103,0.0008969759097898514
CCR7hi CD4 T cells,F,imu,SLC7A5,7804,0.020453115925192833,0.024218349564325985
CCR7hi CD4 T cells,F,imu,SLC7A8,7804,0.004171302076429129,0.0065351101998974885
CCR7hi CD4 T cells,F,imu,SLCO1A2,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLCO1B1,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLCO1B3,7804,0.0,0.0
CCR7hi CD4 T cells,F,imu,SLCO2B1,7804,0.0013784936163574457,0.0012813941568426447
CCR7hi CD4 T cells,F,imu,SLCO4A1,7804,0.002609172835946083,0.003459764223475141
CCR7hi CD4 T cells,H,epi,ABCB1,158,0.008862411603331566,0.006329113924050633
CCR7hi CD4 T cells,H,epi,ABCB11,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,ABCC1,158,0.0229800958186388,0.02531645569620253
CCR7hi CD4 T cells,H,epi,ABCC2,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,ABCC3,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,ABCC4,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC10A1,158,0.0031334003433585167,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC10A2,158,0.008704748935997486,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC13A5,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC14A1,158,0.008274671621620655,0.012658227848101266
CCR7hi CD4 T cells,H,epi,SLC14A2,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC15A3,158,0.00528130866587162,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC15A4,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC16A10,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC1A4,158,0.004039460327476263,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC1A5,158,0.021381087601184845,0.03164556962025317
CCR7hi CD4 T cells,H,epi,SLC22A7,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC36A2,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC38A1,158,0.18453511595726013,0.18354430379746836
CCR7hi CD4 T cells,H,epi,SLC38A2,158,0.15125028789043427,0.14556962025316456
CCR7hi CD4 T cells,H,epi,SLC38A3,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC38A4,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC38A6,158,0.006707490887492895,0.012658227848101266
CCR7hi CD4 T cells,H,epi,SLC3A2,158,0.1337975114583969,0.13291139240506328
CCR7hi CD4 T cells,H,epi,SLC43A1,158,0.008704748935997486,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC43A2,158,0.00528130866587162,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC51A,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC51B,158,0.003865882521495223,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC5A1,158,0.009227942675352097,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLC5A5,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC6A15,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC6A16,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC7A10,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC7A11,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLC7A5,158,0.036334455013275146,0.03164556962025317
CCR7hi CD4 T cells,H,epi,SLC7A8,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLCO1A2,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLCO1B1,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLCO1B3,158,0.0,0.0
CCR7hi CD4 T cells,H,epi,SLCO2B1,158,0.004740646108984947,0.006329113924050633
CCR7hi CD4 T cells,H,epi,SLCO4A1,158,0.0,0.0
CCR7hi CD4 T cells,H,imu,ABCB1,572,0.00691281259059906,0.006993006993006993
CCR7hi CD4 T cells,H,imu,ABCB11,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,ABCC1,572,0.03055553510785103,0.033216783216783216
CCR7hi CD4 T cells,H,imu,ABCC2,572,0.0007088550482876599,0.0017482517482517483
CCR7hi CD4 T cells,H,imu,ABCC3,572,0.002538846805691719,0.0017482517482517483
CCR7hi CD4 T cells,H,imu,ABCC4,572,0.0049040657468140125,0.005244755244755245
CCR7hi CD4 T cells,H,imu,SLC10A1,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC10A2,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC13A5,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC14A1,572,0.001820029690861702,0.0017482517482517483
CCR7hi CD4 T cells,H,imu,SLC14A2,572,0.0011057199444621801,0.0017482517482517483
CCR7hi CD4 T cells,H,imu,SLC15A3,572,0.0009319320670329034,0.0017482517482517483
CCR7hi CD4 T cells,H,imu,SLC15A4,572,0.011707683093845844,0.01048951048951049
CCR7hi CD4 T cells,H,imu,SLC16A10,572,0.005168077535927296,0.006993006993006993
CCR7hi CD4 T cells,H,imu,SLC1A4,572,0.005292695481330156,0.006993006993006993
CCR7hi CD4 T cells,H,imu,SLC1A5,572,0.022424770519137383,0.024475524475524476
CCR7hi CD4 T cells,H,imu,SLC22A7,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC36A2,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC38A1,572,0.159144327044487,0.1853146853146853
CCR7hi CD4 T cells,H,imu,SLC38A2,572,0.10494063794612885,0.11013986013986014
CCR7hi CD4 T cells,H,imu,SLC38A3,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC38A4,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC38A6,572,0.008943102322518826,0.008741258741258742
CCR7hi CD4 T cells,H,imu,SLC3A2,572,0.15843230485916138,0.18006993006993008
CCR7hi CD4 T cells,H,imu,SLC43A1,572,0.007851358503103256,0.01048951048951049
CCR7hi CD4 T cells,H,imu,SLC43A2,572,0.0021336758509278297,0.0034965034965034965
CCR7hi CD4 T cells,H,imu,SLC51A,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC51B,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC5A1,572,0.0020519227255135775,0.0034965034965034965
CCR7hi CD4 T cells,H,imu,SLC5A5,572,0.003114474704489112,0.0017482517482517483
CCR7hi CD4 T cells,H,imu,SLC6A15,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC6A16,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC7A10,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC7A11,572,0.0,0.0
CCR7hi CD4 T cells,H,imu,SLC7A5,572,0.022458544000983238,0.02097902097902098
